fitness,num_div,each_div,coverage
nbc,1,1000,0.021307998739002094
nbc,1,1000,0.016364313759206717
nbc,1,1000,0.02014730748287622
nbc,1,1000,0.01736738027684636
nbc,1,1000,0.01736738027684636
nbc,1,1000,0.013727681769982517
nbc,1,1000,0.02014730748287622
nbc,1,1000,0.027727624451895794
nbc,1,1000,0.021179033043876996
nbc,1,1000,0.016765540366262575
nbc,1,1000,0.016364313759206717
nbc,1,1000,0.02014730748287622
nbc,1,1000,0.013727681769982517
nbc,1,1000,0.013727681769982517
nbc,1,1000,0.01736738027684636
nbc,1,1000,0.027727624451895794
nbc,1,1000,0.01698048319147107
nbc,1,1000,0.027727624451895794
nbc,1,1000,0.01736738027684636
nbc,1,1000,0.021179033043876996
nbc,1,1000,0.020562863611612643
nbc,1,1000,0.01698048319147107
nbc,1,1000,0.01698048319147107
nbc,1,1000,0.01736738027684636
nbc,1,1000,0.013727681769982517
nbc,1,1000,0.020562863611612643
nbc,1,1000,0.02014730748287622
nbc,1,1000,0.016364313759206717
nbc,1,1000,0.013727681769982517
nbc,1,1000,0.01736738027684636
nbc,2,500,0.018700025793139025
nbc,2,500,0.02150861204253002
nbc,2,500,0.02403060785830969
nbc,2,500,0.021078726392113032
nbc,2,500,0.02398761929326799
nbc,2,500,0.027727624451895794
nbc,2,500,0.023529074599489868
nbc,2,500,0.01880033244490299
nbc,2,500,0.027426704496603903
nbc,2,500,0.016178029977359357
nbc,2,500,0.019244547617000545
nbc,2,500,0.023615051729573268
nbc,2,500,0.029131917576591292
nbc,2,500,0.017539334537013153
nbc,2,500,0.016178029977359357
nbc,2,500,0.021494282520849454
nbc,2,500,0.018542401054652796
nbc,2,500,0.02158025965093285
nbc,2,500,0.018399105837847134
nbc,2,500,0.022955893732267217
nbc,2,500,0.02446049350872668
nbc,2,500,0.016478949932651248
nbc,2,500,0.019660103745736967
nbc,2,500,0.021737884389419083
nbc,2,500,0.0222394176482389
nbc,2,500,0.01496002063451122
nbc,2,500,0.024890379159143668
nbc,2,500,0.01945949044220904
nbc,2,500,0.029045940446507896
nbc,2,500,0.018227151577680338
nbc,3,333,0.021981486257988708
nbc,3,333,0.02248301951680853
nbc,3,333,0.021737884389419083
nbc,3,333,0.02041956839480698
nbc,3,333,0.027698965408534663
nbc,3,333,0.020878113088585105
nbc,3,333,0.02774195397357636
nbc,3,333,0.01728140314676296
nbc,3,333,0.019660103745736967
nbc,3,333,0.017267073625082396
nbc,3,333,0.021795202476141345
nbc,3,333,0.021379646347404923
nbc,3,333,0.017725618318860516
nbc,3,333,0.02681053506433955
nbc,3,333,0.01725274410340183
nbc,3,333,0.019975353222709425
nbc,3,333,0.022970223253947784
nbc,3,333,0.024589459203851777
nbc,3,333,0.01584845097870633
nbc,3,333,0.020720488350098872
nbc,3,333,0.023414438426045337
nbc,3,333,0.019086922878514316
nbc,3,333,0.022182099561516636
nbc,3,333,0.02082079500186284
nbc,3,333,0.03176854956581549
nbc,3,333,0.020863783566904538
nbc,3,333,0.01934485426876451
nbc,3,333,0.018556730576333363
nbc,3,333,0.01987504657094546
nbc,3,333,0.02348608603444817
nbc,4,250,0.014472816897371966
nbc,4,250,0.021952827214627577
