No.,Fitness,No. Wrong Cases,No. Wrong Classes,Jaccard,Runtime
0,20,19,20,20,77.469258
1,20,20,20,20,77.470775
2,20,19,20,20,77.472209
3,20,20,20,20,77.473709
4,20,19,20,20,77.475128
5,20,19,20,20,77.476549
6,20,19,20,20,77.478076
7,20,20,20,20,77.47950300000001
8,20,19,20,20,77.480935
9,20,20,20,20,77.48247500000001
10,20,20,20,20,77.484065
11,20,20,20,20,77.485761
12,20,20,20,20,77.4875
13,20,20,20,20,77.489259
14,20,19,20,20,77.49104200000001
15,20,19,20,20,77.492636
16,20,19,20,20,77.494251
17,20,20,20,20,77.49589300000001
18,20,19,20,20,77.497595
19,20,20,20,20,77.49937800000001
20,20,20,20,20,77.501068
21,20,20,20,20,77.502754
22,20,19,20,20,77.504475
23,20,21,20,21,77.506259
24,20,20,20,20,77.507998
25,20,19,20,20,77.509845
26,20,20,20,20,77.51163
27,20,20,20,21,77.513397
28,20,20,20,20,77.515067
29,20,20,20,20,77.51657800000001
30,20,20,20,20,77.51823300000001
31,20,20,20,20,77.519721
32,20,20,20,20,77.52123
33,20,19,20,20,77.522741
34,20,20,20,20,77.524207
35,20,20,20,20,77.525723
36,20,20,20,20,77.52723
37,20,20,20,20,77.52873600000001
38,20,19,20,20,77.530266
39,20,21,20,21,77.53173100000001
40,20,21,20,21,77.533258
41,20,20,20,20,77.534749
42,20,20,20,20,77.53622
43,20,21,20,21,77.537746
44,20,20,20,20,77.539223
45,20,19,20,20,77.540687
46,20,20,20,20,77.542215
47,20,20,20,20,77.543715
48,20,21,20,21,77.545214
49,20,20,20,21,77.546681
50,20,20,20,20,77.548154
51,20,20,20,20,77.549627
52,20,19,20,20,77.551025
53,20,20,20,20,77.552469
54,20,19,20,20,77.553989
55,20,20,20,20,77.555494
56,20,20,20,20,77.55698100000001
57,20,20,20,21,77.558453
58,20,19,20,20,77.559906
59,20,20,20,20,77.561358
60,20,20,20,20,77.562835
61,20,19,20,20,77.564299
62,20,20,20,20,77.565779
63,20,21,20,21,77.567195
64,20,20,20,20,77.568703
65,20,20,20,20,77.570301
66,20,20,20,21,77.571702
67,20,20,20,20,77.573158
68,20,19,20,20,77.574618
69,20,20,20,21,77.576043
70,20,19,20,20,77.577439
71,20,20,20,21,77.578946
72,20,20,20,20,77.580404
73,20,20,20,20,77.581824
74,20,19,20,20,77.583333
75,20,20,20,20,77.58483
76,20,20,20,20,77.586258
77,20,21,20,21,77.587652
78,20,20,20,20,77.589124
79,20,20,20,20,77.59057800000001
80,20,19,20,20,77.591978
81,20,19,20,20,77.59341
82,20,19,20,20,77.594896
83,20,19,20,20,77.596374
84,20,19,20,20,77.597785
85,20,20,20,20,77.599255
86,20,20,20,20,77.600729
87,20,19,20,20,77.60214
88,20,19,20,20,77.60356300000001
89,20,19,20,20,77.605034
90,20,19,20,20,77.606472
91,20,20,20,20,77.60786900000001
92,20,19,20,20,77.60933200000001
93,20,20,20,20,77.61081
94,20,20,20,20,77.61220900000001
95,20,21,20,21,77.613615
96,20,19,20,20,77.615095
97,20,20,20,20,77.61654800000001
98,20,19,20,20,77.618029
99,20,21,20,21,77.619494
100,20,20,20,20,77.62096
101,20,20,20,20,77.62239100000001
102,20,20,20,20,77.623789
103,20,19,20,20,77.625271
104,20,20,20,20,77.626722
105,20,20,20,20,77.628113
106,20,21,20,21,77.629555
107,20,20,20,20,77.63101400000001
108,20,20,20,20,77.632499
109,20,21,20,21,77.63403
110,20,20,20,20,77.635503
111,20,20,20,20,77.637023
112,20,20,20,20,77.638492
113,20,20,20,20,77.639954
114,20,21,20,21,77.641489
115,20,20,20,20,77.642998
116,20,20,20,20,77.644446
117,20,20,20,20,77.64594
118,20,20,20,20,77.647381
119,20,19,20,20,77.64878
120,20,20,20,20,77.650285
121,20,21,20,21,77.65181100000001
122,20,19,20,20,77.65333
123,20,19,20,20,77.65483900000001
124,20,19,20,20,77.656341
125,20,20,20,20,77.657831
126,20,19,20,20,77.65929200000001
127,20,20,20,20,77.66081
128,20,20,20,20,77.662333
129,20,21,20,21,77.66381700000001
130,20,20,20,20,77.6653
131,20,19,20,20,77.66679500000001
132,20,19,20,20,77.66827
133,20,20,20,20,77.669717
134,20,20,20,20,77.671282
135,20,19,20,20,77.672786
136,20,20,20,21,77.674238
137,20,20,20,20,77.67567700000001
138,20,20,20,20,77.67715100000001
139,20,20,20,20,77.678572
140,20,20,20,20,77.680048
141,20,20,20,20,77.681554
142,20,20,20,20,77.683024
143,20,20,20,20,77.684545
144,20,20,20,20,77.68598300000001
145,20,20,20,20,77.68744600000001
146,20,20,20,20,77.688877
147,20,20,20,20,77.690281
148,20,20,20,21,77.691736
149,20,19,20,20,77.69320400000001
150,20,21,20,21,77.694608
151,20,20,20,20,77.696028
152,20,20,20,21,77.6975
153,20,20,20,20,77.69893400000001
154,20,20,20,20,77.700365
155,20,19,20,20,77.701871
156,20,20,20,20,77.703344
157,20,20,20,20,77.704741
158,20,19,20,20,77.706152
159,20,20,20,20,77.707621
160,20,21,20,21,77.709068
161,20,20,20,20,77.710462
162,20,19,20,20,77.711899
163,20,20,20,20,77.713381
164,20,20,20,20,77.714785
165,20,20,20,20,77.716184
166,20,20,20,20,77.71767
167,20,20,20,20,77.719145
168,20,20,20,20,77.72053
169,20,19,20,20,77.721973
170,20,21,20,21,77.72343000000001
171,20,21,20,21,77.724856
172,20,20,20,21,77.726246
173,20,19,20,20,77.727706
174,20,20,20,20,77.729167
175,20,19,20,20,77.730571
176,20,20,20,20,77.73198500000001
177,20,19,20,20,77.73351100000001
178,20,20,20,20,77.73500200000001
179,20,21,20,21,77.73639800000001
180,20,20,20,20,77.737864
181,20,20,20,20,77.739333
182,20,20,20,20,77.74072100000001
183,20,19,20,20,77.742144
184,20,19,20,20,77.743602
185,20,20,20,20,77.745037
186,20,19,20,20,77.746432
187,20,20,20,20,77.747874
188,20,20,20,20,77.749345
189,20,20,20,20,77.750755
190,20,20,20,21,77.752156
191,20,20,20,20,77.753629
192,20,20,20,20,77.755094
193,20,20,20,20,77.756493
194,20,20,20,20,77.757934
195,20,20,20,20,77.759407
196,20,20,20,20,77.76082600000001
197,20,19,20,20,77.762234
198,20,19,20,20,77.763703
199,20,20,20,20,77.765164
200,20,20,20,20,77.76656700000001
201,20,19,20,20,77.767993
202,20,20,20,20,77.76951
203,20,20,20,21,77.770944
204,20,21,20,21,77.77243200000001
205,20,20,20,20,77.773904
206,20,19,20,20,77.775367
207,20,20,20,20,77.77677700000001
208,20,20,20,20,77.778206
209,20,20,20,20,77.779668
210,20,20,20,20,77.781104
211,20,20,20,20,77.782511
212,20,20,20,20,77.784012
213,20,19,20,20,77.785522
214,20,20,20,20,77.78692000000001
215,20,21,20,21,77.78834400000001
216,20,20,20,20,77.78980800000001
217,20,21,20,21,77.79124900000001
218,20,19,20,20,77.792646
219,20,21,20,21,77.794177
220,20,20,20,20,77.795651
