No.,Fitness,No. Wrong Cases,No. Wrong Classes,Jaccard,Runtime
0,0.0,43.0,0.0,43.0,5.450514999999999
1,0.0,44.0,0.0,44.0,5.451758999999999
2,0.0,44.0,1.0,44.0,5.452913000000001
3,0.0,44.0,2.0,44.0,5.454139
4,0.0,43.0,0.0,43.0,5.455342
5,1.0,43.0,1.0,44.0,5.456507
6,0.0,42.0,0.0,42.0,5.45767
7,0.0,44.0,0.0,44.0,5.458821
8,0.0,43.0,0.0,43.0,5.46002
9,1.0,43.0,2.0,43.0,5.461231
10,0.0,44.0,0.0,44.0,5.462405
11,0.0,43.0,0.0,43.0,5.463554
12,1.0,44.0,1.0,44.0,5.464705
13,1.0,44.0,1.0,44.0,5.465923
14,0.0,44.0,0.0,44.0,5.467117
15,0.0,41.0,0.0,41.0,5.468304999999999
16,2.0,44.0,2.0,44.0,5.4694579999999995
17,0.0,43.0,0.0,43.0,5.470667000000001
18,0.0,44.0,0.0,44.0,5.471814999999999
19,0.0,43.0,0.0,43.0,5.4730170000000005
20,0.0,44.0,0.0,44.0,5.474204
21,0.0,43.0,0.0,43.0,5.475386
22,0.0,44.0,0.0,44.0,5.47653
23,0.0,43.0,1.0,43.0,5.477765999999999
24,0.0,43.0,0.0,43.0,5.478997
25,1.0,44.0,1.0,45.0,5.480252
26,1.0,43.0,1.0,44.0,5.4814430000000005
27,1.0,43.0,2.0,44.0,5.482647999999999
28,1.0,43.0,1.0,43.0,5.483822
29,0.0,44.0,0.0,44.0,5.485054
30,0.0,44.0,2.0,44.0,5.486269999999999
31,0.0,44.0,0.0,44.0,5.487425
32,0.0,44.0,0.0,44.0,5.488626999999999
33,0.0,43.0,0.0,43.0,5.48982
34,0.0,43.0,0.0,43.0,5.491004
35,2.0,43.0,4.0,43.0,5.4921500000000005
36,0.0,44.0,0.0,44.0,5.493340999999999
37,0.0,44.0,1.0,44.0,5.494539
38,1.0,43.0,1.0,43.0,5.495735
39,0.0,43.0,0.0,43.0,5.496881999999999
40,0.0,43.0,0.0,43.0,5.498035
41,0.0,44.0,0.0,44.0,5.499214
42,0.0,44.0,0.0,44.0,5.500394
43,0.0,44.0,0.0,44.0,5.501650999999999
44,0.0,43.0,0.0,43.0,5.50281
45,0.0,43.0,0.0,43.0,5.503957999999999
46,1.0,44.0,1.0,44.0,5.505215999999999
47,1.0,44.0,2.0,44.0,5.506475
48,1.0,43.0,1.0,43.0,5.507629999999999
49,2.0,44.0,3.0,44.0,5.508808999999999
50,0.0,44.0,0.0,44.0,5.510071999999999
51,0.0,43.0,0.0,43.0,5.511327999999999
52,0.0,43.0,0.0,43.0,5.512473999999999
53,1.0,43.0,1.0,43.0,5.51365
54,0.0,43.0,1.0,43.0,5.514835
55,0.0,43.0,0.0,43.0,5.5160029999999995
56,0.0,43.0,1.0,43.0,5.517244
57,0.0,44.0,1.0,44.0,5.518447999999999
58,1.0,44.0,1.0,44.0,5.5196559999999995
59,0.0,43.0,0.0,43.0,5.520823999999999
60,0.0,44.0,0.0,44.0,5.5220389999999995
61,0.0,43.0,0.0,43.0,5.523208
62,0.0,43.0,0.0,43.0,5.524362
63,0.0,43.0,0.0,43.0,5.525558
64,0.0,43.0,0.0,43.0,5.52675
65,0.0,43.0,0.0,43.0,5.527934999999999
