,model,choosed num,nc 0.75_corr,nc 0.75_p,kmnc 10_corr,kmnc 10_p,snac NONE_corr,snac NONE_p,nbc NONE_corr,nbc NONE_p,tknc 1_corr,tknc 1_p,dsa 10_corr,dsa 10_p,dsa 1000_corr,dsa 1000_p,lsa 10_corr,lsa 10_p,lsa 1000_corr,lsa 1000_p,idc 6_corr,idc 6_p,idc 8_corr,idc 8_p
10,leNet_1,550,nan,nan,0.012018881474835617,0.8357665416169755,-0.014641289573709085,0.8006164067457421,0.04980457389415983,0.3900245447069948,0.0572080812736226,0.32337531061291863,0.028427344799552858,0.6238369588142904,-0.04017305721651746,0.48818854285342445,0.30235505445704225,9.264089215452158e-08,-0.08407135751135715,0.14632026259139336,nan,nan,nan,nan
11,leNet_1,600,nan,nan,0.15677355962277484,0.006510316730465427,-0.012554568123955107,0.8285573063191096,0.03515981546659361,0.5440957244957451,-0.12900359953251264,0.025455163276739797,0.10489430683560778,0.06963986105206568,0.008946969533242621,0.8773556832466637,0.21270193923537814,0.00020621230615138264,0.014745610924084185,0.7992258825057555,nan,nan,nan,nan
12,leNet_1,650,nan,nan,-0.03987102085253989,0.49146727542756585,-0.017651727853843967,0.760758976527151,0.006957604239216308,0.9044771230907298,0.00369590079223697,0.9491709989407507,0.13213879793862368,0.022067536331381858,0.017228632018713597,0.7663253033607905,0.24542237272982986,1.715526721020684e-05,0.049632569421906185,0.3916656698378071,nan,nan,nan,nan
13,leNet_1,700,nan,nan,0.0197715420029664,0.7330607734769552,-0.13034488917123627,0.023954665872500443,-0.06551711070757904,0.2579422604284817,-0.058537356037400554,0.3122410318942286,0.12654135119147267,0.028420902452296958,0.0746267048793108,0.1974069809686708,0.22983059232488404,5.8673899314303296e-05,0.0850567673002394,0.14163196294467612,nan,nan,nan,nan
14,leNet_1,750,nan,nan,0.06755746954309404,0.24338083302253363,0.025863030005593562,0.6554777944086273,0.042846494011644524,0.4596856736863838,0.016577842107641964,0.7749105975117654,-0.012131120863905344,0.8342548727945271,nan,nan,0.1867882049460012,0.0011523709509548173,nan,nan,nan,nan,nan,nan
15,leNet_1,800,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02308142115570217,0.6905078016276468,0.025894541829468667,0.655085061885726,0.09604335219085938,0.09683089898177025,0.06267567639624654,0.279205054872546,nan,nan,nan,nan
16,leNet_1,850,nan,nan,0.03842284618211364,0.5073498854752982,0.016268718639735284,0.7789982723707766,-0.011461804457487266,0.8432782275595992,0.04588107740833621,0.42848716677425375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17,leNet_1,900,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18,leNet_1,950,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19,leNet_4,50,0.06887433307719877,0.23429364646847858,0.0024203566057773873,0.9667004998923631,0.025245630643656453,0.6631914666695639,0.06663543533644721,0.24988834016102138,-0.05531315641999708,0.3396871577377186,0.49642496899926686,4.519028186526007e-20,0.3861824723703279,4.15783359640794e-12,0.40507480185950984,2.831096577121365e-13,0.2799419535364598,8.334680516010432e-07,-0.05244958377013035,0.3653148386999469,-0.05244958377013035,0.3653148386999469
20,leNet_4,100,0.10492199555310792,0.06956578700032268,0.09069444469121465,0.11698663299051554,0.03123374505689381,0.5899852595692555,0.003935926030092742,0.9458748675252144,0.03228020713232267,0.5775816459822042,0.3420283188288374,1.1734169637185919e-09,0.18889709051664,0.001009795881565159,0.36290696023388525,9.063402540506742e-11,0.09528769239510682,0.09949815038572399,-0.02228262100566093,0.700694711365614,-0.02228262100566093,0.700694711365614
21,leNet_4,150,0.09403442515666076,0.10405002573307398,0.07944984927076996,0.16989617394054837,-0.12663317414446412,0.028305205945524454,-0.07834320619778923,0.17594056806646494,0.11701898806881628,0.04283346442384597,0.2899469195233392,3.19986137448126e-07,0.15346273429590174,0.007750567347413057,0.27493688032495595,1.3269413670530552e-06,0.1780852630159292,0.0019586036785624447,-0.018568611811301868,0.7487388315417438,-0.018568611811301868,0.7487388315417438
22,leNet_4,200,0.08344546020447861,0.14935888377147624,0.10599192284857815,0.06675240838075211,0.1136199282351671,0.049285846177629745,0.07134413960324604,0.21790102064699182,0.020478705034756812,0.7238951326757741,0.28394334739355614,5.708841299587947e-07,0.24906162401780033,1.2721536327650732e-05,0.24043389379129457,2.5655305662173328e-05,0.19035042498014676,0.0009211980518084081,0.009601275235276258,0.8684650277061063,0.009601275235276258,0.8684650277061063
