No.,Fitness,No. Wrong Cases,No. Wrong Classes,Jaccard,Runtime
0,0.0,2.0,0.0,2.0,11.199939
1,0.0,2.0,0.0,2.0,11.201554000000002
2,0.0,2.0,1.0,2.0,11.203218
3,0.0,2.0,0.0,2.0,11.204826
4,0.0,1.0,0.0,1.0,11.206427000000001
5,0.0,2.0,0.0,2.0,11.208062000000002
6,0.0,2.0,0.0,2.0,11.20966
7,0.0,2.0,0.0,2.0,11.211291
8,1.0,1.0,1.0,2.0,11.212892
9,0.0,2.0,0.0,2.0,11.214498000000003
10,1.0,2.0,2.0,3.0,11.216102
11,0.0,2.0,0.0,2.0,11.217694000000002
12,0.0,2.0,0.0,2.0,11.219294000000001
13,0.0,2.0,0.0,2.0,11.2209
14,0.0,2.0,0.0,2.0,11.222513
15,0.0,2.0,0.0,2.0,11.224140000000002
16,0.0,2.0,0.0,2.0,11.225748
17,0.0,2.0,0.0,2.0,11.227395000000001
18,0.0,1.0,0.0,1.0,11.229041000000002
19,0.0,2.0,0.0,2.0,11.230653
20,1.0,1.0,1.0,2.0,11.232251000000002
21,0.0,1.0,0.0,1.0,11.233836
22,0.0,2.0,0.0,2.0,11.235435000000003
23,0.0,2.0,0.0,2.0,11.237035000000002
24,0.0,1.0,0.0,1.0,11.238674
25,0.0,2.0,0.0,2.0,11.240280000000002
26,0.0,2.0,0.0,2.0,11.241873000000002
27,0.0,2.0,0.0,2.0,11.243469000000001
28,0.0,2.0,0.0,2.0,11.245119000000003
29,0.0,1.0,0.0,1.0,11.246752
30,0.0,2.0,0.0,2.0,11.248371000000002
31,0.0,1.0,0.0,1.0,11.249965
32,0.0,2.0,0.0,2.0,11.251575000000003
33,0.0,1.0,0.0,1.0,11.25317
34,0.0,1.0,0.0,1.0,11.254769
35,0.0,1.0,0.0,1.0,11.256366
36,0.0,2.0,0.0,2.0,11.257957000000001
37,0.0,2.0,1.0,2.0,11.259552
38,0.0,2.0,0.0,2.0,11.261152
39,0.0,2.0,0.0,2.0,11.262793000000002
40,0.0,2.0,0.0,2.0,11.264443
41,0.0,2.0,0.0,2.0,11.266098
42,0.0,1.0,0.0,1.0,11.267866000000001
43,1.0,1.0,1.0,2.0,11.269636000000002
44,0.0,2.0,0.0,2.0,11.271446000000001
45,0.0,2.0,0.0,2.0,11.273219000000001
46,0.0,2.0,0.0,2.0,11.274991
47,0.0,2.0,0.0,2.0,11.276756000000002
48,0.0,2.0,0.0,2.0,11.27853
49,0.0,1.0,1.0,1.0,11.280303
50,0.0,2.0,0.0,2.0,11.282098000000001
51,0.0,1.0,1.0,1.0,11.283872000000002
52,0.0,2.0,0.0,2.0,11.28564
53,0.0,2.0,0.0,2.0,11.287427000000001
54,0.0,2.0,0.0,2.0,11.289190000000001
55,0.0,1.0,0.0,1.0,11.290975
56,0.0,1.0,0.0,1.0,11.292708000000001
57,1.0,2.0,1.0,2.0,11.294345
58,0.0,2.0,0.0,2.0,11.295984
59,0.0,2.0,0.0,2.0,11.297592000000002
60,0.0,2.0,0.0,2.0,11.299246
61,0.0,2.0,1.0,2.0,11.301082000000001
62,0.0,2.0,0.0,2.0,11.302691
63,0.0,2.0,1.0,2.0,11.304292
64,0.0,1.0,0.0,1.0,11.305938000000001
65,0.0,2.0,1.0,2.0,11.307533
66,0.0,2.0,1.0,2.0,11.309179
67,0.0,1.0,1.0,1.0,11.310829000000002
68,0.0,2.0,0.0,2.0,11.312445
69,0.0,2.0,0.0,2.0,11.314054000000002
70,0.0,2.0,0.0,2.0,11.315719000000001
71,1.0,2.0,1.0,2.0,11.317309000000002
72,0.0,1.0,0.0,1.0,11.318952
73,1.0,2.0,1.0,3.0,11.320571000000001
74,0.0,2.0,0.0,2.0,11.322184
75,0.0,1.0,1.0,1.0,11.323832
76,0.0,2.0,0.0,2.0,11.325452000000002
77,0.0,2.0,0.0,2.0,11.327099
78,0.0,2.0,0.0,2.0,11.328715000000003
79,1.0,2.0,1.0,3.0,11.330351
80,0.0,2.0,0.0,2.0,11.331974000000002
81,0.0,1.0,0.0,1.0,11.333579
82,0.0,2.0,0.0,2.0,11.335223
83,0.0,2.0,0.0,2.0,11.336845
84,0.0,1.0,0.0,1.0,11.338499000000002
85,0.0,2.0,0.0,2.0,11.34011
86,2.0,1.0,2.0,3.0,11.341715
87,0.0,1.0,0.0,1.0,11.343315
88,0.0,2.0,0.0,2.0,11.344928
89,0.0,2.0,0.0,2.0,11.346593000000002
90,1.0,1.0,1.0,1.0,11.348247
91,0.0,1.0,0.0,1.0,11.349842000000002
92,0.0,2.0,0.0,2.0,11.351478
93,0.0,2.0,0.0,2.0,11.353114000000001
94,0.0,1.0,0.0,1.0,11.354758
95,0.0,1.0,0.0,1.0,11.356377000000002
96,0.0,2.0,0.0,2.0,11.357975
97,0.0,2.0,0.0,2.0,11.359629000000002
98,0.0,2.0,0.0,2.0,11.361246000000001
99,1.0,2.0,1.0,3.0,11.362894
100,0.0,2.0,0.0,2.0,11.364542
101,0.0,2.0,0.0,2.0,11.366189000000002
102,1.0,2.0,1.0,3.0,11.367847000000001
103,0.0,2.0,0.0,2.0,11.369487
104,0.0,2.0,0.0,2.0,11.371100000000002
105,0.0,2.0,1.0,2.0,11.372699
106,0.0,2.0,0.0,2.0,11.374324000000001
107,0.0,2.0,0.0,2.0,11.375986000000001
108,0.0,2.0,0.0,2.0,11.377634
109,1.0,2.0,1.0,3.0,11.379270000000002
110,0.0,1.0,0.0,1.0,11.380885
111,0.0,1.0,1.0,1.0,11.382483
112,0.0,2.0,0.0,2.0,11.384081000000002
113,0.0,2.0,0.0,2.0,11.385678000000002
114,1.0,2.0,2.0,3.0,11.387284000000001
115,0.0,2.0,0.0,2.0,11.388875000000002
116,0.0,2.0,0.0,2.0,11.390528
117,0.0,1.0,0.0,1.0,11.392152
118,0.0,2.0,0.0,2.0,11.393753
119,0.0,2.0,0.0,2.0,11.395353
120,1.0,1.0,1.0,1.0,11.396949
121,0.0,2.0,0.0,2.0,11.398549
122,0.0,2.0,0.0,2.0,11.400141000000001
123,0.0,2.0,0.0,2.0,11.401926
124,1.0,2.0,1.0,3.0,11.403562
125,0.0,2.0,1.0,2.0,11.405174000000002
126,1.0,2.0,2.0,3.0,11.40682
127,0.0,2.0,0.0,2.0,11.408448
128,1.0,2.0,1.0,2.0,11.410052
129,0.0,2.0,0.0,2.0,11.411667000000001
130,0.0,2.0,0.0,2.0,11.4133
131,0.0,2.0,0.0,2.0,11.414912000000001
132,0.0,2.0,0.0,2.0,11.416505
133,0.0,1.0,0.0,1.0,11.418109000000001
