No.,Fitness,No. Wrong Cases,No. Wrong Classes,Jaccard,Runtime
0,0.0,1.0,1.0,1.0,12.977993000000001
1,0.0,2.0,0.0,2.0,12.979762999999998
2,2.0,2.0,2.0,3.0,12.981507999999998
3,0.0,2.0,0.0,2.0,12.983294999999998
4,1.0,1.0,2.0,2.0,12.985157000000001
5,0.0,1.0,0.0,1.0,12.986961
6,0.0,1.0,0.0,1.0,12.988762999999999
7,0.0,1.0,0.0,1.0,12.990628999999998
8,0.0,2.0,0.0,2.0,12.992470999999998
9,0.0,2.0,0.0,2.0,12.994299999999999
10,0.0,2.0,0.0,2.0,12.996172999999999
11,0.0,1.0,0.0,1.0,12.997926
12,1.0,2.0,1.0,3.0,12.999761
13,0.0,2.0,0.0,2.0,13.001572
14,0.0,2.0,0.0,2.0,13.00338
15,0.0,2.0,0.0,2.0,13.00518
16,0.0,2.0,2.0,2.0,13.007031000000001
17,0.0,1.0,1.0,1.0,13.008885
18,0.0,1.0,0.0,1.0,13.010687999999998
19,1.0,2.0,1.0,3.0,13.012571000000001
20,0.0,1.0,0.0,1.0,13.014434000000001
21,0.0,2.0,0.0,2.0,13.016290000000001
22,0.0,1.0,0.0,1.0,13.018142000000001
23,0.0,2.0,0.0,2.0,13.020026000000001
24,0.0,2.0,1.0,2.0,13.021866
25,0.0,2.0,0.0,2.0,13.023703999999999
26,2.0,2.0,2.0,4.0,13.025547
27,0.0,1.0,0.0,1.0,13.027408999999999
28,0.0,1.0,0.0,1.0,13.029243000000001
29,0.0,2.0,0.0,2.0,13.031084
30,1.0,1.0,1.0,2.0,13.032884
31,1.0,2.0,1.0,2.0,13.034682
32,0.0,2.0,0.0,2.0,13.036490999999998
33,1.0,2.0,2.0,3.0,13.038326999999999
34,0.0,2.0,0.0,2.0,13.040168999999999
35,0.0,2.0,1.0,2.0,13.041979000000001
36,0.0,2.0,1.0,2.0,13.043786999999998
37,0.0,1.0,0.0,1.0,13.045597
38,0.0,2.0,0.0,2.0,13.04748
39,0.0,2.0,0.0,2.0,13.049288999999998
40,1.0,1.0,1.0,2.0,13.051103999999999
41,1.0,2.0,1.0,3.0,13.052924
42,0.0,2.0,0.0,2.0,13.054724
43,0.0,2.0,0.0,2.0,13.056570999999998
44,0.0,1.0,0.0,1.0,13.058402000000001
45,0.0,2.0,1.0,2.0,13.060241000000001
46,0.0,1.0,0.0,1.0,13.062109
47,1.0,1.0,2.0,2.0,13.063973999999998
48,1.0,2.0,1.0,3.0,13.065784
49,2.0,1.0,3.0,2.0,13.067649
50,1.0,1.0,1.0,2.0,13.069461
51,0.0,2.0,0.0,2.0,13.071255999999998
52,1.0,1.0,1.0,2.0,13.07309
53,0.0,1.0,1.0,1.0,13.074933000000001
54,0.0,1.0,0.0,1.0,13.076756
55,1.0,1.0,1.0,2.0,13.078678
56,0.0,2.0,0.0,2.0,13.080576
57,0.0,2.0,0.0,2.0,13.082405000000001
58,1.0,2.0,1.0,3.0,13.08426
59,0.0,2.0,1.0,2.0,13.085994
60,0.0,1.0,0.0,1.0,13.087781
61,0.0,2.0,0.0,2.0,13.089582
62,0.0,2.0,0.0,2.0,13.091391999999999
63,0.0,2.0,0.0,2.0,13.093188000000001
64,0.0,1.0,0.0,1.0,13.094997
65,0.0,1.0,0.0,1.0,13.096827000000001
66,0.0,2.0,0.0,2.0,13.098538000000001
67,0.0,2.0,1.0,2.0,13.100311000000001
68,0.0,2.0,0.0,2.0,13.102103
69,0.0,2.0,0.0,2.0,13.103912000000001
70,0.0,2.0,0.0,2.0,13.105722
71,0.0,1.0,0.0,1.0,13.107534999999999
72,0.0,2.0,1.0,2.0,13.109288
73,0.0,2.0,0.0,2.0,13.111027
74,0.0,1.0,1.0,1.0,13.112842999999998
75,1.0,2.0,1.0,3.0,13.114656
76,0.0,2.0,0.0,2.0,13.116454000000001
77,0.0,2.0,0.0,2.0,13.118144000000001
78,0.0,2.0,0.0,2.0,13.119855999999999
79,0.0,1.0,0.0,1.0,13.121554
80,0.0,2.0,0.0,2.0,13.123263000000001
81,0.0,1.0,0.0,1.0,13.124963999999999
82,0.0,1.0,0.0,1.0,13.126662
83,0.0,1.0,0.0,1.0,13.128360999999998
84,0.0,2.0,0.0,2.0,13.130042
85,0.0,1.0,0.0,1.0,13.131737000000001
86,0.0,1.0,0.0,1.0,13.13343
87,0.0,2.0,0.0,2.0,13.135155000000001
88,0.0,2.0,0.0,2.0,13.136859000000001
89,0.0,2.0,1.0,2.0,13.138534
90,0.0,2.0,0.0,2.0,13.140229000000001
91,0.0,1.0,0.0,1.0,13.141904
92,0.0,2.0,1.0,2.0,13.143591
93,0.0,2.0,1.0,2.0,13.145375999999999
94,0.0,2.0,0.0,2.0,13.147151999999998
95,0.0,1.0,1.0,1.0,13.14892
96,0.0,2.0,0.0,2.0,13.150628999999999
97,1.0,1.0,1.0,2.0,13.152311999999998
98,0.0,1.0,0.0,1.0,13.154088999999999
99,0.0,2.0,1.0,2.0,13.15588
100,0.0,1.0,0.0,1.0,13.157550999999998
101,0.0,2.0,0.0,2.0,13.159232
102,0.0,1.0,0.0,1.0,13.160908
103,0.0,2.0,0.0,2.0,13.162576000000001
104,0.0,2.0,0.0,2.0,13.164266999999999
105,0.0,2.0,0.0,2.0,13.165931
106,0.0,1.0,0.0,1.0,13.167604
107,0.0,1.0,0.0,1.0,13.169277000000001
108,0.0,2.0,0.0,2.0,13.170953
109,0.0,2.0,0.0,2.0,13.172612
110,0.0,2.0,0.0,2.0,13.174282999999999
111,0.0,2.0,0.0,2.0,13.175947999999998
112,0.0,2.0,0.0,2.0,13.177620999999998
113,0.0,2.0,0.0,2.0,13.179447
114,0.0,2.0,1.0,2.0,13.181111999999999
115,0.0,2.0,0.0,2.0,13.182775
116,0.0,1.0,0.0,1.0,13.184442
117,0.0,2.0,0.0,2.0,13.186107
118,0.0,2.0,1.0,2.0,13.187784999999998
119,0.0,2.0,0.0,2.0,13.189449
120,1.0,2.0,1.0,3.0,13.191120000000002
121,0.0,2.0,0.0,2.0,13.192768999999998
122,0.0,1.0,2.0,1.0,13.194437
123,0.0,2.0,1.0,2.0,13.196103999999998
124,0.0,2.0,0.0,2.0,13.197766999999999
125,1.0,2.0,1.0,3.0,13.199437
126,1.0,2.0,1.0,3.0,13.20109
127,1.0,2.0,1.0,2.0,13.202751
128,0.0,1.0,0.0,1.0,13.204425
129,0.0,2.0,0.0,2.0,13.206154000000002
130,0.0,2.0,0.0,2.0,13.207812999999998
131,0.0,2.0,0.0,2.0,13.209464
132,0.0,1.0,0.0,1.0,13.211137
133,0.0,1.0,0.0,1.0,13.212796
134,0.0,2.0,0.0,2.0,13.214455000000001
135,1.0,2.0,1.0,2.0,13.216111000000001
136,2.0,2.0,2.0,3.0,13.217766999999998
137,0.0,2.0,0.0,2.0,13.219438
138,0.0,1.0,0.0,1.0,13.221112999999999
139,0.0,1.0,1.0,1.0,13.222774000000001
140,0.0,2.0,0.0,2.0,13.224440999999999
141,1.0,1.0,2.0,2.0,13.226094
142,0.0,2.0,0.0,2.0,13.227761999999998
143,0.0,2.0,0.0,2.0,13.229415
144,0.0,2.0,0.0,2.0,13.231076999999999
145,0.0,2.0,0.0,2.0,13.232728999999999
146,0.0,2.0,0.0,2.0,13.234388
147,1.0,2.0,1.0,3.0,13.236061
148,0.0,2.0,0.0,2.0,13.237717
149,0.0,1.0,0.0,1.0,13.239380999999998
150,0.0,2.0,0.0,2.0,13.241033999999999
151,0.0,1.0,0.0,1.0,13.242681999999999
152,0.0,2.0,0.0,2.0,13.24435
153,0.0,2.0,0.0,2.0,13.246004
154,0.0,2.0,0.0,2.0,13.247799999999998
155,0.0,1.0,0.0,1.0,13.249503
156,0.0,2.0,0.0,2.0,13.251166999999999
157,1.0,1.0,2.0,2.0,13.25282
158,0.0,2.0,0.0,2.0,13.254463999999999
159,0.0,2.0,0.0,2.0,13.256218
160,1.0,1.0,1.0,2.0,13.257877999999998
161,0.0,2.0,0.0,2.0,13.259540000000001
162,0.0,2.0,0.0,2.0,13.261204
163,0.0,1.0,0.0,1.0,13.26288
164,1.0,2.0,1.0,3.0,13.264689999999998
165,0.0,2.0,2.0,2.0,13.266347
166,0.0,1.0,0.0,1.0,13.268013
167,0.0,2.0,0.0,2.0,13.269673999999998
168,0.0,2.0,0.0,2.0,13.271339000000001
169,0.0,2.0,0.0,2.0,13.272997
170,0.0,2.0,0.0,2.0,13.274650000000001
171,0.0,1.0,0.0,1.0,13.276311
172,0.0,2.0,1.0,2.0,13.277975000000001
173,0.0,2.0,0.0,2.0,13.279777
174,0.0,1.0,0.0,1.0,13.281434999999998
175,1.0,2.0,2.0,3.0,13.283100000000001
176,1.0,2.0,1.0,3.0,13.284759999999999
177,0.0,2.0,0.0,2.0,13.286414
178,0.0,1.0,0.0,1.0,13.288077999999999
179,0.0,1.0,0.0,1.0,13.289743999999999
180,0.0,2.0,0.0,2.0,13.291411
181,0.0,2.0,0.0,2.0,13.293074
182,0.0,1.0,0.0,1.0,13.294730000000001
183,0.0,2.0,0.0,2.0,13.296381
184,0.0,2.0,0.0,2.0,13.298044
185,1.0,2.0,2.0,3.0,13.299710999999999
186,1.0,2.0,1.0,3.0,13.301366999999999
187,2.0,2.0,2.0,3.0,13.303034
188,2.0,1.0,3.0,2.0,13.304686
189,0.0,2.0,0.0,2.0,13.306422999999999
190,0.0,2.0,1.0,2.0,13.308174000000001
191,0.0,2.0,0.0,2.0,13.309826999999999
192,1.0,2.0,1.0,3.0,13.311488
193,1.0,2.0,1.0,3.0,13.313133
194,0.0,2.0,0.0,2.0,13.314799999999998
195,0.0,2.0,0.0,2.0,13.316455000000001
196,1.0,1.0,1.0,2.0,13.318114000000001
197,0.0,1.0,0.0,1.0,13.319783999999999
198,0.0,2.0,0.0,2.0,13.321442000000001
199,0.0,1.0,0.0,1.0,13.323096
200,0.0,2.0,0.0,2.0,13.324749
201,0.0,1.0,0.0,1.0,13.326401999999998
202,1.0,2.0,1.0,2.0,13.328146
203,0.0,2.0,1.0,2.0,13.329795999999998
204,0.0,2.0,0.0,2.0,13.331517999999999
205,0.0,2.0,0.0,2.0,13.333195
206,0.0,2.0,1.0,2.0,13.334882
207,0.0,2.0,0.0,2.0,13.336614
208,0.0,2.0,0.0,2.0,13.338339999999999
209,1.0,2.0,1.0,3.0,13.339996
210,0.0,2.0,0.0,2.0,13.341660999999998
211,0.0,2.0,0.0,2.0,13.343322
212,0.0,2.0,0.0,2.0,13.344985999999999
213,1.0,2.0,1.0,2.0,13.346637000000001
214,0.0,2.0,0.0,2.0,13.348384
215,1.0,2.0,1.0,3.0,13.350041999999998
216,0.0,1.0,0.0,1.0,13.351707000000001
