No.,Fitness,No. Wrong Cases,No. Wrong Classes,Jaccard,Runtime
0,83,73,85,87,124.17407399999999
1,79,69,83,82,124.175186
2,83,77,88,87,124.17633000000001
3,83,74,88,85,124.17746
4,83,69,88,86,124.178583
5,83,79,87,90,124.179667
6,85,75,87,86,124.180747
7,83,75,88,88,124.181826
8,83,72,87,88,124.182932
9,82,74,87,88,124.184009
10,79,78,86,88,124.185091
11,79,75,86,84,124.18624
12,82,71,88,86,124.18738200000001
13,86,73,87,91,124.18849900000001
14,86,71,90,88,124.18957800000001
15,84,72,88,88,124.19065700000002
16,85,71,88,88,124.19174100000001
17,81,73,86,84,124.19281900000001
18,83,77,84,89,124.19390000000001
19,80,72,86,87,124.19498899999999
20,83,72,84,86,124.19616400000001
21,84,79,88,89,124.19729699999999
22,87,74,89,91,124.198428
23,85,76,86,89,124.19950700000001
24,85,77,86,88,124.200592
25,79,73,87,83,124.20167599999999
26,83,76,89,88,124.202788
27,82,73,86,87,124.203877
28,81,69,87,86,124.20496600000001
29,83,74,88,89,124.20610099999999
30,84,74,85,86,124.20724100000001
31,85,74,92,88,124.20837900000001
32,83,75,88,88,124.209464
33,86,72,88,88,124.21055799999999
34,85,76,88,88,124.211635
35,83,73,86,89,124.21271300000001
36,86,71,88,90,124.213788
37,82,75,87,86,124.214876
38,82,73,88,89,124.215992
39,85,73,87,86,124.217118
40,81,74,83,85,124.21826100000001
41,86,71,89,88,124.21936199999999
42,84,74,89,88,124.220449
43,84,73,87,88,124.221554
44,83,68,87,87,124.22264000000001
45,81,76,85,87,124.223726
46,86,76,90,90,124.224807
47,84,72,88,88,124.22590600000001
48,85,69,87,87,124.22704000000002
49,83,73,85,86,124.22817900000001
50,81,74,86,85,124.229287
51,83,76,87,88,124.230378
52,80,71,84,84,124.23146
53,83,75,87,87,124.23254700000001
54,81,72,89,84,124.23362399999999
55,82,77,88,87,124.234712
56,82,70,85,87,124.23582999999999
57,83,73,87,89,124.23699300000001
58,85,71,88,90,124.23813799999999
59,83,72,87,86,124.239251
60,83,74,89,88,124.24033
61,82,73,84,87,124.24142800000001
62,82,75,89,88,124.242524
63,84,74,86,88,124.243606
64,85,74,89,89,124.244684
65,82,73,88,87,124.245789
66,82,73,87,85,124.24696499999999
67,83,73,88,87,124.248108
68,81,67,86,86,124.24921499999999
69,82,72,86,86,124.250303
70,83,74,87,87,124.251384
71,81,77,88,87,124.25245900000002
72,83,74,90,87,124.253533
73,86,72,89,88,124.25466
74,86,75,91,90,124.255799
75,85,75,90,90,124.256933
76,84,78,87,87,124.258082
77,82,72,85,86,124.25921500000001
78,85,72,89,90,124.26029500000001
79,84,74,85,88,124.26137399999999
80,86,74,89,89,124.26247800000002
81,80,73,86,85,124.26355900000001
82,87,77,91,92,124.264635
83,85,73,88,89,124.26571899999999
84,83,72,87,87,124.266895
85,83,67,87,86,124.26803699999999
86,86,71,90,89,124.26917399999999
87,85,70,91,88,124.270264
88,84,76,89,86,124.27134699999999
89,77,71,84,84,124.272424
90,82,67,85,89,124.27351200000001
91,85,71,87,86,124.27468400000001
92,83,75,86,88,124.27576200000001
93,82,75,88,87,124.276881
94,83,72,88,89,124.278032
95,81,74,86,87,124.27917300000001
96,82,71,87,87,124.280258
97,85,73,89,90,124.28133700000001
98,83,74,85,87,124.282421
99,84,71,86,88,124.283501
100,81,70,86,87,124.28457800000001
101,87,73,92,89,124.28565900000001
102,83,68,86,85,124.286834
103,84,75,87,89,124.287959
104,86,71,90,88,124.289098
105,81,76,87,88,124.29020600000001
106,83,78,88,89,124.29128500000002
107,85,74,87,89,124.29236700000001
108,83,75,85,88,124.293453
109,84,77,87,91,124.294543
110,83,72,88,87,124.29561799999999
111,84,72,89,86,124.296773
112,83,73,85,87,124.297924
113,83,76,85,86,124.29905500000001
114,82,75,89,89,124.300153
115,83,73,86,87,124.30123
116,87,72,89,89,124.302314
117,82,77,87,91,124.30339599999999
118,82,72,87,87,124.30447699999999
119,84,72,87,88,124.305557
120,83,77,87,88,124.306648
121,82,71,87,86,124.307795
122,82,70,85,86,124.30893
123,81,77,87,88,124.31005200000001
124,85,74,90,89,124.311126
125,84,75,86,87,124.31219899999999
126,86,70,87,88,124.313279
