No.,Fitness,No. Wrong Cases,No. Wrong Classes,Jaccard,Runtime
0,87,77,89,89,127.82292000000001
1,86,76,89,90,127.82431
2,89,80,91,91,127.825691
3,90,76,92,92,127.82706999999999
4,87,79,91,92,127.828449
5,86,74,89,90,127.82987800000001
6,86,78,90,91,127.831343
7,84,79,88,89,127.83273500000001
8,84,80,87,90,127.83412100000001
9,89,77,91,90,127.83551399999999
10,88,76,90,89,127.83689100000001
11,89,75,91,93,127.838277
12,88,79,90,92,127.839687
13,89,78,90,92,127.841149
14,86,82,88,90,127.84259700000001
15,84,75,89,90,127.84396799999999
16,84,78,89,89,127.845339
17,87,76,91,90,127.84672900000001
18,88,72,90,91,127.848105
19,87,79,90,91,127.849493
20,82,78,84,87,127.85096200000001
21,84,77,89,89,127.85238900000002
22,84,76,87,88,127.85376500000001
23,85,79,89,90,127.85515699999999
24,86,74,88,88,127.85653300000001
25,92,77,92,92,127.85792699999999
26,88,75,90,91,127.85930300000001
27,86,77,88,90,127.860761
28,85,80,90,90,127.862224
29,87,75,90,92,127.86360099999999
30,84,76,88,88,127.864993
31,85,78,90,92,127.866378
32,86,79,90,90,127.867749
33,85,80,89,90,127.86913899999999
34,87,76,90,89,127.870577
35,85,75,89,87,127.872041
36,87,78,92,90,127.87342699999999
37,88,78,90,91,127.87481400000001
38,85,78,89,88,127.87618900000001
39,85,71,89,88,127.87755899999999
40,82,80,86,88,127.87894500000002
41,85,80,89,92,127.88039700000002
42,88,75,91,89,127.881866
43,86,79,90,90,127.883273
44,85,79,88,91,127.884647
45,88,76,89,91,127.88603499999999
46,86,76,91,89,127.88741100000001
47,88,75,90,90,127.88878500000001
48,89,70,89,90,127.890197
49,85,76,88,89,127.891652
50,88,82,91,92,127.89308400000002
51,86,79,91,90,127.894473
52,86,76,89,87,127.89584400000001
53,86,82,89,93,127.89722599999999
54,85,75,92,89,127.89861100000002
55,84,75,88,90,127.900013
56,85,76,90,87,127.90149400000001
57,90,76,92,92,127.90294600000001
58,86,79,90,91,127.904325
59,86,76,88,90,127.90571299999999
60,88,75,90,91,127.907097
61,85,75,91,88,127.908478
62,89,75,90,90,127.90987100000001
63,89,78,92,93,127.911316
64,87,78,90,91,127.91278199999999
65,89,74,90,90,127.91417799999999
66,82,81,91,89,127.91556500000002
67,81,74,88,87,127.916944
68,87,76,87,90,127.91833
69,87,76,91,90,127.919702
70,90,75,90,90,127.92115799999999
71,86,79,90,88,127.922638
72,85,78,89,88,127.92412200000001
73,85,80,89,89,127.925501
74,85,76,87,89,127.926886
75,87,76,90,90,127.928269
76,83,80,86,89,127.92964599999999
77,83,76,87,87,127.93107900000001
78,85,75,88,89,127.932546
79,87,78,90,91,127.933966
80,83,76,89,87,127.93534500000001
81,86,77,87,88,127.936723
82,84,80,89,89,127.93811099999999
83,87,73,90,89,127.939517
84,83,80,86,89,127.94092800000001
85,84,79,91,87,127.94239200000001
86,88,79,88,92,127.94381100000001
87,88,75,90,91,127.94519199999999
88,89,78,90,92,127.94658100000001
89,86,75,89,91,127.94796
90,85,78,91,89,127.94933800000001
91,89,75,90,90,127.95467500000001
92,87,76,91,89,127.956098
93,83,78,87,89,127.95747700000001
94,85,78,89,89,127.958864
95,85,78,88,89,127.960282
96,86,71,91,87,127.961716
97,88,76,90,92,127.96318400000001
98,85,79,90,89,127.964572
99,83,79,90,91,127.96595500000001
100,87,79,89,90,127.967333
101,88,76,90,91,127.96871300000001
102,87,74,90,89,127.970099
103,88,77,91,92,127.971521
104,85,80,90,89,127.972985
105,87,80,89,93,127.9744
106,87,78,92,92,127.975784
107,87,77,89,89,127.977157
108,87,78,89,91,127.97854799999999
109,82,73,88,86,127.979952
110,84,77,89,89,127.981356
111,81,75,88,87,127.98282900000001
112,85,76,88,88,127.98424500000002
113,82,77,87,88,127.985627
114,86,77,91,90,127.98700300000002
115,84,76,89,88,127.98837800000001
116,86,75,89,89,127.989758
117,84,79,88,87,127.99124900000001
118,83,80,89,86,127.992719
119,86,79,89,90,127.99415400000001
120,92,78,94,95,127.995532
121,90,75,91,94,127.996907
122,87,74,89,90,127.99829500000001
123,85,77,89,89,127.999671
124,87,75,91,90,128.001038
125,87,77,89,91,128.0025
126,84,78,88,91,128.00397
127,82,77,88,89,128.005376
128,90,78,91,93,128.006751
129,82,78,88,89,128.008131
130,84,74,88,89,128.009515
131,86,76,91,91,128.010953
132,90,75,92,92,128.012405
133,86,76,88,90,128.013868
134,88,82,90,93,128.015257
135,86,76,89,91,128.016635
136,89,79,90,91,128.01802800000002
137,86,73,89,89,128.019406
138,84,78,85,87,128.020784
139,85,77,89,89,128.02221
140,89,74,93,91,128.023665
141,88,77,90,90,128.025071
142,85,80,90,91,128.026455
143,88,76,90,90,128.027839
144,87,76,91,92,128.029442
145,89,76,91,91,128.03084
146,85,77,92,92,128.03226800000002
147,83,79,88,90,128.033737
148,86,74,89,89,128.035151
149,85,74,90,88,128.03652300000002
150,88,77,92,91,128.037906
151,89,81,91,92,128.039286
152,87,76,90,93,128.040675
153,87,77,89,91,128.042093
154,86,75,90,89,128.043555
155,86,82,91,91,128.044973
156,85,73,87,88,128.04636
157,86,75,89,89,128.047745
158,89,78,93,93,128.049128
159,89,76,91,91,128.050518
160,89,80,91,92,128.051907
161,85,74,86,87,128.053388
162,86,76,86,89,128.054836
163,85,77,85,90,128.05622
164,88,82,91,91,128.057588
165,83,74,85,88,128.058971
166,89,73,91,92,128.060341
167,87,78,90,91,128.06172
168,85,80,90,90,128.063163
169,84,74,90,88,128.06463
170,84,78,89,89,128.06601
171,86,75,92,90,128.067403
172,88,78,89,90,128.068823
173,86,75,89,89,128.070201
174,84,77,90,89,128.071581
175,86,79,88,89,128.073011
176,83,77,88,87,128.074488
177,87,79,90,90,128.075872
178,86,79,88,89,128.077246
179,84,76,89,89,128.07863700000001
180,87,79,89,90,128.080017
181,84,70,86,88,128.081394
182,90,78,91,93,128.082818
183,87,77,88,89,128.084283
184,84,81,89,92,128.085685
185,84,78,88,89,128.087065
186,87,77,89,91,128.08844200000001
187,85,75,88,89,128.089819
188,84,79,89,90,128.091196
189,83,77,91,89,128.092586
190,89,75,90,91,128.094052
191,86,73,91,89,128.095479
192,89,78,90,90,128.09686200000002
193,88,77,90,92,128.098242
194,88,79,91,91,128.099616
195,85,77,89,89,128.10099300000002
196,88,75,89,89,128.102371
197,89,81,91,91,128.103841
198,87,77,92,91,128.105291
199,84,79,91,90,128.106665
200,85,72,89,88,128.108036
201,87,78,90,91,128.109415
202,87,75,90,92,128.110801
203,84,75,88,87,128.11219
204,88,78,90,92,128.113628
205,85,78,90,91,128.115106
206,87,77,88,90,128.116487
207,83,76,89,86,128.117864
208,83,75,90,86,128.11923000000002
209,85,79,89,90,128.120617
210,84,78,88,89,128.122
211,87,77,92,90,128.123425
212,86,77,89,90,128.124889
213,86,74,89,87,128.126292
214,87,74,88,89,128.127669
215,83,74,89,87,128.129039
216,85,75,86,88,128.130517
217,85,79,90,92,128.131901
218,85,75,89,89,128.133308
219,89,75,91,92,128.134782
220,86,74,88,89,128.136205
221,89,78,91,92,128.13758
222,87,76,91,91,128.138961
223,88,78,90,91,128.14033700000002
224,85,79,88,90,128.141717
225,84,77,92,91,128.143123
226,85,75,86,88,128.14459300000001
227,86,75,87,89,128.146023
228,89,79,90,91,128.147398
229,84,80,86,89,128.148782
230,83,76,90,88,128.150166
231,88,76,92,90,128.151543
232,86,79,89,91,128.152917
233,88,75,90,90,128.154378
234,87,80,89,91,128.155836
235,87,78,89,91,128.157205
236,87,74,88,92,128.158599
237,85,79,88,89,128.159984
238,86,77,91,91,128.161363
239,86,77,88,90,128.162749
240,83,78,90,91,128.164188
241,86,76,88,91,128.165648
242,86,77,89,90,128.167038
243,87,78,91,89,128.168426
244,85,78,89,90,128.169812
245,83,76,88,87,128.171196
246,88,75,90,91,128.172568
247,82,78,86,88,128.173986
248,86,78,90,89,128.175468
249,86,78,89,88,128.176876
250,82,77,86,89,128.178261
251,87,75,90,91,128.179629
252,88,77,90,89,128.180996
253,86,77,87,90,128.18238300000002
254,86,77,92,91,128.18384700000001
255,84,77,90,91,128.185315
256,87,76,90,88,128.186735
257,85,73,85,88,128.18811300000002
258,86,77,91,90,128.189484
259,84,75,89,88,128.190869
260,86,75,91,90,128.192241
261,82,75,87,87,128.193622
262,89,77,92,93,128.195118
263,86,75,90,88,128.196547
264,85,78,87,90,128.197931
265,83,79,86,90,128.199312
266,88,77,89,92,128.200688
267,88,75,90,91,128.202071
268,85,79,87,89,128.203443
269,85,79,88,86,128.204893
270,88,77,91,90,128.20635000000001
271,85,77,87,89,128.207732
272,88,74,88,90,128.209104
273,86,77,87,90,128.210499
274,86,75,89,89,128.211873
275,89,74,89,92,128.213243
276,84,77,87,88,128.214678
277,87,77,89,90,128.216141
278,83,75,88,88,128.217542
279,89,77,91,95,128.218923
280,85,80,92,90,128.220296
281,89,79,92,91,128.221677
282,81,78,88,88,128.223049
283,88,77,89,92,128.22446200000002
284,85,77,89,90,128.225945
285,86,78,88,91,128.22735
286,84,79,90,89,128.228725
287,83,76,88,87,128.230109
288,86,76,89,88,128.231572
289,84,78,89,87,128.232969
290,90,76,90,92,128.234444
291,87,77,89,90,128.235908
292,84,76,89,87,128.23732
293,86,76,89,91,128.238706
294,82,80,90,90,128.24008
295,86,74,90,87,128.241455
296,86,78,89,92,128.242917
297,87,74,92,90,128.24432000000002
298,85,78,88,88,128.245808
299,88,75,90,91,128.247271
300,88,76,91,91,128.248646
301,87,73,91,89,128.250044
302,83,79,89,89,128.251472
303,87,75,90,88,128.252855
304,87,74,90,91,128.254273
305,89,74,90,91,128.255732
306,87,77,88,91,128.257162
307,83,79,90,89,128.258545
308,89,74,91,91,128.259926
309,84,75,88,87,128.261298
310,86,74,89,90,128.262739
311,90,73,91,91,128.264127
312,87,78,90,88,128.265588
313,85,74,89,90,128.267046
314,84,74,90,86,128.268414
315,84,75,86,87,128.269802
316,84,80,90,89,128.271182
317,85,75,88,89,128.272556
318,87,74,91,90,128.273929
319,89,77,91,90,128.275365
320,84,79,91,90,128.276821
321,87,76,89,91,128.278229
322,87,77,90,94,128.279596
323,88,74,88,90,128.28096200000002
324,85,82,91,91,128.282339
325,87,75,89,90,128.283751
326,86,77,89,88,128.285159
327,83,79,87,88,128.286626
328,84,79,89,91,128.28803200000002
329,88,81,90,91,128.289409
330,86,78,90,89,128.290795
331,88,79,91,92,128.292173
332,85,74,90,89,128.293538
333,88,77,91,90,128.294958
334,87,72,89,89,128.296423
335,87,76,91,92,128.297866
336,86,73,89,88,128.299242
337,83,77,89,88,128.30062
338,88,77,89,93,128.302003
339,86,77,88,90,128.303385
340,86,77,93,92,128.304756
341,87,79,90,91,128.306238
342,85,79,88,91,128.307672
343,87,77,90,88,128.309053
344,87,73,89,90,128.310435
345,87,75,88,89,128.311821
346,88,79,91,93,128.313195
347,86,78,89,90,128.314622
348,85,76,89,90,128.316071
349,85,76,89,89,128.317538
350,87,77,90,90,128.318918
351,89,76,91,93,128.320296
352,85,80,89,90,128.321663
353,86,81,91,92,128.323049
354,87,79,90,91,128.324425
355,84,75,89,88,128.325866
356,85,77,90,91,128.32733
357,88,74,91,90,128.328723
358,85,78,88,89,128.33011100000002
359,86,78,88,89,128.331584
360,83,80,87,90,128.332961
361,86,79,91,92,128.33434
362,84,79,89,90,128.335749
363,89,78,92,91,128.337213
364,89,79,90,93,128.338631
365,87,76,88,92,128.340012
366,88,75,90,91,128.341392
367,86,73,89,90,128.342774
368,90,78,92,91,128.344162
