fitness,num_div,each_div,coverage
lsa,1,1000,0.8056122448979591
lsa,1,1000,0.789795918367347
lsa,1,1000,0.7270408163265306
lsa,1,1000,0.7173469387755103
lsa,1,1000,0.7173469387755103
lsa,1,1000,0.7464285714285714
lsa,1,1000,0.7270408163265306
lsa,1,1000,0.7448979591836735
lsa,1,1000,0.7637755102040816
lsa,1,1000,0.7724489795918368
lsa,1,1000,0.789795918367347
lsa,1,1000,0.7270408163265306
lsa,1,1000,0.7464285714285714
lsa,1,1000,0.7464285714285714
lsa,1,1000,0.7173469387755103
lsa,1,1000,0.7448979591836735
lsa,1,1000,0.7612244897959184
lsa,1,1000,0.7448979591836735
lsa,1,1000,0.7173469387755103
lsa,1,1000,0.7637755102040816
lsa,1,1000,0.7454081632653061
lsa,1,1000,0.7612244897959184
lsa,1,1000,0.7612244897959184
lsa,1,1000,0.7173469387755103
lsa,1,1000,0.7464285714285714
lsa,1,1000,0.7454081632653061
lsa,1,1000,0.7270408163265306
lsa,1,1000,0.789795918367347
lsa,1,1000,0.7464285714285714
lsa,1,1000,0.7173469387755103
lsa,2,500,0.7515306122448979
lsa,2,500,0.6959183673469388
lsa,2,500,0.725
lsa,2,500,0.798469387755102
lsa,2,500,0.7224489795918367
lsa,2,500,0.7066326530612245
lsa,2,500,0.8071428571428572
lsa,2,500,0.7852040816326531
lsa,2,500,0.7045918367346938
lsa,2,500,0.7515306122448979
lsa,2,500,0.7551020408163265
lsa,2,500,0.7709183673469387
lsa,2,500,0.7561224489795918
lsa,2,500,0.7193877551020408
lsa,2,500,0.7454081632653061
lsa,2,500,0.7770408163265307
lsa,2,500,0.7994897959183673
lsa,2,500,0.7061224489795919
lsa,2,500,0.7739795918367347
lsa,2,500,0.7857142857142857
lsa,2,500,0.7556122448979592
lsa,2,500,0.7571428571428571
lsa,2,500,0.7831632653061225
lsa,2,500,0.7229591836734693
lsa,2,500,0.726530612244898
lsa,2,500,0.775
lsa,2,500,0.7831632653061225
lsa,2,500,0.7433673469387755
lsa,2,500,0.764795918367347
lsa,2,500,0.7377551020408163
lsa,3,333,0.789795918367347
lsa,3,333,0.6933673469387756
lsa,3,333,0.7448979591836735
lsa,3,333,0.7974489795918367
lsa,3,333,0.8005102040816326
lsa,3,333,0.7209183673469388
lsa,3,333,0.7612244897959184
lsa,3,333,0.753061224489796
lsa,3,333,0.7341836734693877
lsa,3,333,0.7693877551020408
lsa,3,333,0.7408163265306122
lsa,3,333,0.7494897959183674
lsa,3,333,0.7653061224489796
lsa,3,333,0.8178571428571428
lsa,3,333,0.7882653061224489
lsa,3,333,0.7862244897959184
lsa,3,333,0.736734693877551
lsa,3,333,0.753061224489796
lsa,3,333,0.7938775510204081
lsa,3,333,0.7316326530612245
lsa,3,333,0.7653061224489796
lsa,3,333,0.7954081632653062
