No.,Fitness,No. Wrong Cases,No. Wrong Classes,Jaccard,Runtime
0,1.0,37.0,3.0,38.0,13.233611999999999
1,1.0,38.0,1.0,39.0,13.237114
2,0.0,37.0,0.0,37.0,13.240678
3,0.0,39.0,1.0,39.0,13.244337
4,3.0,36.0,3.0,39.0,13.247862
5,1.0,38.0,2.0,39.0,13.251523
6,3.0,40.0,4.0,43.0,13.255134
7,2.0,36.0,4.0,38.0,13.258754999999999
8,2.0,36.0,2.0,38.0,13.262306999999998
9,3.0,38.0,4.0,41.0,13.265849999999999
10,3.0,38.0,4.0,41.0,13.269363
11,2.0,37.0,4.0,39.0,13.272891
12,2.0,37.0,4.0,39.0,13.276500999999998
13,0.0,38.0,3.0,38.0,13.280105999999998
14,2.0,34.0,3.0,36.0,13.283613999999998
15,1.0,37.0,4.0,38.0,13.287149999999999
16,5.0,39.0,6.0,44.0,13.290739999999998
17,0.0,38.0,2.0,38.0,13.294389999999998
18,0.0,39.0,0.0,39.0,13.297976999999998
19,2.0,40.0,3.0,42.0,13.301661999999999
20,3.0,44.0,4.0,47.0,13.305245999999999
21,0.0,40.0,2.0,40.0,13.308777000000001
22,4.0,37.0,6.0,39.0,13.312340999999998
23,0.0,37.0,3.0,37.0,13.315934999999998
24,4.0,37.0,5.0,41.0,13.319511999999998
25,1.0,39.0,5.0,40.0,13.323089999999999
26,2.0,35.0,4.0,37.0,13.326693999999998
27,0.0,40.0,0.0,40.0,13.330188999999999
28,2.0,39.0,3.0,40.0,13.333943
29,2.0,40.0,2.0,40.0,13.337496
30,1.0,36.0,2.0,37.0,13.341078999999999
31,5.0,38.0,7.0,42.0,13.344654999999998
32,1.0,38.0,2.0,39.0,13.348193
33,3.0,42.0,6.0,45.0,13.351801
34,1.0,40.0,2.0,41.0,13.355285999999998
35,1.0,42.0,5.0,43.0,13.358854
36,4.0,40.0,5.0,44.0,13.362363
37,2.0,37.0,3.0,39.0,13.365864
38,1.0,36.0,5.0,37.0,13.369400999999998
39,5.0,37.0,5.0,42.0,13.372939
40,3.0,37.0,4.0,40.0,13.376436
41,0.0,40.0,0.0,40.0,13.379962
42,1.0,39.0,1.0,40.0,13.383505999999999
43,2.0,36.0,3.0,38.0,13.387019999999998
44,3.0,36.0,3.0,39.0,13.390527
45,0.0,41.0,1.0,41.0,13.394083
46,1.0,35.0,1.0,36.0,13.397609000000001
47,1.0,38.0,3.0,39.0,13.40115
48,0.0,37.0,2.0,37.0,13.404677999999999
49,3.0,35.0,3.0,38.0,13.408208999999998
50,3.0,36.0,6.0,39.0,13.411706999999998
51,3.0,39.0,4.0,42.0,13.415252
52,0.0,39.0,1.0,39.0,13.418753999999998
53,2.0,40.0,5.0,41.0,13.422227999999999
54,0.0,39.0,1.0,39.0,13.42582
55,2.0,36.0,2.0,38.0,13.429315999999998
56,2.0,37.0,4.0,39.0,13.432801
57,1.0,41.0,3.0,42.0,13.436466999999999
58,2.0,37.0,2.0,39.0,13.439993
59,2.0,40.0,4.0,42.0,13.443509999999998
60,1.0,39.0,2.0,40.0,13.446993999999998
61,1.0,42.0,2.0,43.0,13.450559999999998
62,0.0,36.0,5.0,36.0,13.454112
63,0.0,42.0,2.0,42.0,13.457602
64,4.0,36.0,5.0,39.0,13.461173
65,1.0,36.0,2.0,37.0,13.464698
66,0.0,38.0,1.0,38.0,13.468167
67,1.0,42.0,4.0,43.0,13.471724999999998
68,0.0,37.0,1.0,37.0,13.475260999999998
69,1.0,38.0,1.0,39.0,13.478744999999998
70,1.0,39.0,2.0,40.0,13.482269
71,1.0,37.0,2.0,38.0,13.485781999999999
72,1.0,41.0,4.0,42.0,13.489284
73,2.0,39.0,2.0,41.0,13.492827
74,1.0,41.0,2.0,42.0,13.496419999999999
75,2.0,38.0,3.0,39.0,13.499925
76,2.0,37.0,3.0,39.0,13.503461
77,0.0,42.0,1.0,42.0,13.50699
78,1.0,38.0,3.0,39.0,13.510568000000001
79,0.0,38.0,2.0,38.0,13.514057
80,2.0,41.0,4.0,43.0,13.517663999999998
