No.,Fitness,No. Wrong Cases,No. Wrong Classes,Jaccard,Runtime
0,11.0,11.0,11.0,12.0,9277.410969
1,12.0,11.0,12.0,12.0,9277.412537999999
2,12.0,11.0,12.0,12.0,9277.413991
3,11.0,12.0,11.0,12.0,9277.415454
4,11.0,11.0,11.0,12.0,9277.416914
5,11.0,12.0,11.0,12.0,9277.418394
6,11.0,11.0,11.0,12.0,9277.419854
7,11.0,11.0,11.0,12.0,9277.4213
8,11.0,11.0,11.0,12.0,9277.422787
9,12.0,12.0,12.0,12.0,9277.424245
10,12.0,12.0,12.0,12.0,9277.425793
11,11.0,12.0,11.0,12.0,9277.427308999999
12,11.0,12.0,11.0,12.0,9277.428824999999
13,11.0,11.0,11.0,12.0,9277.430279
14,11.0,12.0,11.0,12.0,9277.431738
15,11.0,11.0,11.0,12.0,9277.433229
16,12.0,12.0,12.0,12.0,9277.434682
17,11.0,12.0,11.0,12.0,9277.436134
18,11.0,12.0,11.0,12.0,9277.437581
19,11.0,11.0,11.0,12.0,9277.439065999999
20,11.0,11.0,11.0,12.0,9277.440526999999
21,11.0,11.0,11.0,12.0,9277.442009999999
22,11.0,11.0,11.0,12.0,9277.443596
23,12.0,11.0,12.0,12.0,9277.445081
24,11.0,12.0,11.0,12.0,9277.446526
25,11.0,11.0,11.0,12.0,9277.448049999999
26,11.0,11.0,11.0,12.0,9277.449589
27,12.0,11.0,12.0,12.0,9277.451041999999
28,11.0,12.0,11.0,12.0,9277.452487
29,11.0,12.0,11.0,12.0,9277.453967
30,11.0,11.0,11.0,12.0,9277.45543
31,11.0,11.0,11.0,12.0,9277.456869
32,11.0,11.0,12.0,12.0,9277.458379
33,11.0,12.0,11.0,12.0,9277.459942
34,11.0,11.0,11.0,12.0,9277.461384
35,11.0,11.0,11.0,12.0,9277.462902
36,11.0,12.0,11.0,12.0,9277.464408
37,11.0,11.0,11.0,12.0,9277.465852
38,11.0,11.0,11.0,12.0,9277.467309
39,11.0,12.0,11.0,12.0,9277.468843999999
40,11.0,11.0,11.0,12.0,9277.47029
41,12.0,12.0,12.0,12.0,9277.471747
42,11.0,12.0,11.0,12.0,9277.473208
43,11.0,11.0,11.0,12.0,9277.474707
44,11.0,11.0,11.0,12.0,9277.476290999999
45,11.0,11.0,12.0,12.0,9277.477735999999
46,11.0,12.0,11.0,12.0,9277.479217
47,11.0,11.0,11.0,12.0,9277.480679999999
48,11.0,11.0,11.0,12.0,9277.482134
49,11.0,11.0,11.0,12.0,9277.483635999999
50,11.0,12.0,11.0,12.0,9277.485116
51,11.0,11.0,11.0,12.0,9277.486579999999
52,11.0,12.0,11.0,12.0,9277.488034
53,11.0,11.0,11.0,12.0,9277.489515
54,11.0,12.0,11.0,12.0,9277.491006999999
55,11.0,12.0,11.0,12.0,9277.492552
56,11.0,12.0,11.0,12.0,9277.494031999999
57,11.0,11.0,11.0,12.0,9277.495534
58,11.0,12.0,11.0,12.0,9277.496992999999
59,11.0,11.0,11.0,12.0,9277.498478
60,11.0,12.0,11.0,12.0,9277.500003
61,11.0,11.0,11.0,12.0,9277.501503
62,11.0,12.0,11.0,12.0,9277.502967999999
63,11.0,11.0,11.0,12.0,9277.504415
64,11.0,12.0,12.0,12.0,9277.505898
65,11.0,11.0,11.0,12.0,9277.507367999999
66,11.0,12.0,11.0,12.0,9277.508888
67,11.0,11.0,11.0,12.0,9277.510419
68,11.0,11.0,11.0,12.0,9277.511971
69,11.0,12.0,11.0,12.0,9277.513428999999
70,11.0,11.0,11.0,12.0,9277.514943
71,11.0,11.0,11.0,12.0,9277.516452
72,11.0,12.0,11.0,12.0,9277.517899999999
73,11.0,12.0,11.0,12.0,9277.519373
74,11.0,11.0,11.0,12.0,9277.520822999999
75,12.0,11.0,12.0,12.0,9277.522275
76,12.0,11.0,12.0,12.0,9277.523736
77,11.0,11.0,11.0,12.0,9277.525306
78,11.0,11.0,11.0,12.0,9277.526808999999
79,11.0,11.0,11.0,12.0,9277.528269
80,12.0,11.0,12.0,12.0,9277.529725
81,11.0,12.0,12.0,12.0,9277.531237
82,11.0,11.0,12.0,12.0,9277.53271
83,11.0,12.0,12.0,12.0,9277.53415
84,11.0,12.0,11.0,12.0,9277.535608
85,11.0,11.0,11.0,12.0,9277.537062
86,11.0,11.0,11.0,12.0,9277.538528
87,11.0,12.0,11.0,12.0,9277.540044
88,11.0,12.0,11.0,12.0,9277.541562999999
89,11.0,11.0,11.0,12.0,9277.543091
90,11.0,12.0,11.0,12.0,9277.54457
91,11.0,12.0,11.0,12.0,9277.546024
92,12.0,11.0,12.0,12.0,9277.547547
93,11.0,11.0,11.0,12.0,9277.549061
94,11.0,12.0,11.0,12.0,9277.550519999999
95,11.0,12.0,11.0,12.0,9277.552045999999
96,12.0,11.0,12.0,12.0,9277.553517
