No.,Fitness,No. Wrong Cases,No. Wrong Classes,Jaccard,Runtime
0,11.0,12.0,11.0,12.0,9278.907218
1,11.0,11.0,11.0,12.0,9278.908908
2,11.0,11.0,12.0,12.0,9278.910458
3,12.0,11.0,12.0,12.0,9278.912021
4,11.0,12.0,11.0,12.0,9278.913575999999
5,11.0,11.0,11.0,12.0,9278.915151
6,11.0,12.0,11.0,12.0,9278.916759
7,11.0,12.0,11.0,12.0,9278.918306
8,11.0,11.0,11.0,12.0,9278.919853
9,11.0,12.0,11.0,12.0,9278.921392999999
10,11.0,12.0,11.0,12.0,9278.922942
11,11.0,11.0,11.0,12.0,9278.924477
12,11.0,11.0,11.0,12.0,9278.926113
13,11.0,12.0,11.0,12.0,9278.927706
14,12.0,12.0,12.0,12.0,9278.929258
15,11.0,11.0,11.0,12.0,9278.930798
16,11.0,12.0,11.0,12.0,9278.932439
17,11.0,12.0,11.0,12.0,9278.934035
18,11.0,11.0,11.0,12.0,9278.935607
19,11.0,12.0,11.0,12.0,9278.937183
20,11.0,11.0,11.0,12.0,9278.938718
21,11.0,12.0,12.0,12.0,9278.940252
22,11.0,11.0,11.0,12.0,9278.941922
23,11.0,12.0,11.0,12.0,9278.943603
24,11.0,11.0,11.0,12.0,9278.945184
25,11.0,12.0,11.0,12.0,9278.946823
26,11.0,12.0,11.0,12.0,9278.948434
27,11.0,12.0,11.0,12.0,9278.949981
28,11.0,12.0,11.0,12.0,9278.951615
29,11.0,12.0,11.0,12.0,9278.95321
30,11.0,11.0,11.0,12.0,9278.954748
31,12.0,11.0,12.0,12.0,9278.956293
32,11.0,11.0,11.0,12.0,9278.957836
33,11.0,11.0,11.0,12.0,9278.959574999999
34,11.0,11.0,11.0,12.0,9278.961151
35,11.0,12.0,11.0,12.0,9278.962695999999
36,11.0,11.0,11.0,12.0,9278.964351999999
37,11.0,12.0,11.0,12.0,9278.965930999999
38,11.0,12.0,11.0,12.0,9278.967525
39,12.0,12.0,12.0,12.0,9278.969111
40,11.0,11.0,11.0,12.0,9278.970675
41,11.0,12.0,11.0,12.0,9278.972224
42,12.0,11.0,12.0,12.0,9278.973773
43,11.0,12.0,11.0,12.0,9278.975444
44,11.0,12.0,11.0,12.0,9278.977024
45,11.0,12.0,11.0,12.0,9278.978578999999
46,11.0,12.0,11.0,12.0,9278.980185999999
47,11.0,12.0,11.0,12.0,9278.981729
48,11.0,12.0,12.0,12.0,9278.983347
49,11.0,12.0,11.0,12.0,9278.984958
50,11.0,11.0,11.0,12.0,9278.986493999999
51,12.0,11.0,12.0,12.0,9278.988054
52,11.0,11.0,11.0,12.0,9278.989597
53,11.0,11.0,11.0,12.0,9278.991189
54,11.0,11.0,11.0,12.0,9278.992844999999
55,11.0,12.0,11.0,12.0,9278.994459
56,11.0,11.0,12.0,12.0,9278.996126
57,11.0,12.0,11.0,12.0,9278.997674999999
58,11.0,12.0,11.0,12.0,9278.999296
59,11.0,11.0,11.0,12.0,9279.000947999999
60,12.0,11.0,12.0,12.0,9279.002525
61,11.0,12.0,11.0,12.0,9279.004126
62,11.0,11.0,11.0,12.0,9279.005680999999
63,11.0,11.0,11.0,12.0,9279.007343
64,11.0,11.0,11.0,12.0,9279.009022999999
65,11.0,11.0,11.0,12.0,9279.010597999999
66,12.0,11.0,12.0,12.0,9279.01216
67,11.0,12.0,11.0,12.0,9279.013711
68,11.0,11.0,11.0,12.0,9279.015309
69,11.0,12.0,11.0,12.0,9279.016897
70,11.0,12.0,11.0,12.0,9279.01845
71,11.0,11.0,11.0,12.0,9279.020005999999
72,11.0,11.0,12.0,12.0,9279.021552
73,11.0,12.0,11.0,12.0,9279.023121
74,11.0,12.0,11.0,12.0,9279.024757
75,11.0,11.0,11.0,12.0,9279.026387
76,12.0,11.0,12.0,12.0,9279.027947999999
77,12.0,11.0,12.0,12.0,9279.02948
78,11.0,11.0,11.0,12.0,9279.031044
79,11.0,12.0,11.0,12.0,9279.03262
80,11.0,12.0,11.0,12.0,9279.034198
81,11.0,12.0,11.0,12.0,9279.035748
82,11.0,12.0,11.0,12.0,9279.037301
83,11.0,12.0,12.0,12.0,9279.038873
84,11.0,11.0,11.0,12.0,9279.040508
85,11.0,12.0,11.0,12.0,9279.042157
86,11.0,12.0,11.0,12.0,9279.043708
87,11.0,12.0,11.0,12.0,9279.04528
88,11.0,12.0,11.0,12.0,9279.04691
89,12.0,11.0,12.0,12.0,9279.048465
90,11.0,12.0,11.0,12.0,9279.050011
91,11.0,11.0,11.0,12.0,9279.051571
92,12.0,11.0,12.0,12.0,9279.053128
93,12.0,12.0,12.0,12.0,9279.054677
94,11.0,11.0,11.0,12.0,9279.05634
95,12.0,12.0,12.0,12.0,9279.057944
96,11.0,11.0,11.0,12.0,9279.059573999999
97,11.0,12.0,11.0,12.0,9279.061131
98,11.0,12.0,11.0,12.0,9279.062678
99,11.0,12.0,11.0,12.0,9279.064278
100,12.0,12.0,12.0,12.0,9279.065859
101,11.0,11.0,11.0,12.0,9279.067428
102,11.0,12.0,11.0,12.0,9279.068967
103,11.0,11.0,12.0,12.0,9279.070511
104,11.0,11.0,11.0,12.0,9279.072148
105,11.0,12.0,11.0,12.0,9279.073688999999
106,11.0,12.0,11.0,12.0,9279.075326
107,11.0,12.0,11.0,12.0,9279.077005
108,11.0,11.0,11.0,12.0,9279.078554
109,11.0,11.0,11.0,12.0,9279.080184
110,11.0,12.0,11.0,12.0,9279.081801999999
111,11.0,11.0,11.0,12.0,9279.083349
112,11.0,12.0,11.0,12.0,9279.084893
113,11.0,12.0,11.0,12.0,9279.086444
114,11.0,11.0,11.0,12.0,9279.088026
115,11.0,11.0,11.0,12.0,9279.089576
116,11.0,12.0,11.0,12.0,9279.091145999999
117,11.0,11.0,11.0,12.0,9279.092821
118,11.0,12.0,11.0,12.0,9279.094366
119,11.0,11.0,11.0,12.0,9279.096056999999
120,11.0,11.0,11.0,12.0,9279.097634
121,11.0,11.0,11.0,12.0,9279.099187
122,11.0,12.0,11.0,12.0,9279.100733
123,11.0,12.0,11.0,12.0,9279.102352
124,11.0,12.0,11.0,12.0,9279.10392
125,11.0,11.0,11.0,12.0,9279.105479
126,12.0,11.0,12.0,12.0,9279.107036
127,11.0,12.0,11.0,12.0,9279.108789
