No.,Fitness,No. Wrong Cases,No. Wrong Classes,Jaccard,Runtime
0,10.0,11.0,11.0,12.0,9269.642977
1,10.0,11.0,11.0,12.0,9269.643833
2,11.0,11.0,11.0,12.0,9269.64462
3,11.0,11.0,11.0,12.0,9269.6454
4,11.0,11.0,11.0,12.0,9269.646179
5,11.0,11.0,11.0,12.0,9269.646955999999
6,11.0,11.0,11.0,12.0,9269.647735
7,11.0,11.0,11.0,12.0,9269.648512
8,11.0,11.0,11.0,12.0,9269.649288999999
9,11.0,11.0,11.0,12.0,9269.650066999999
10,11.0,11.0,11.0,12.0,9269.650844
11,10.0,11.0,11.0,12.0,9269.651659
12,11.0,11.0,11.0,12.0,9269.652476
13,11.0,11.0,11.0,12.0,9269.65326
14,11.0,11.0,11.0,12.0,9269.654041
15,11.0,11.0,11.0,12.0,9269.654817999999
16,11.0,11.0,11.0,12.0,9269.655609
17,11.0,11.0,11.0,12.0,9269.656386999999
18,11.0,11.0,11.0,12.0,9269.657163
19,11.0,12.0,11.0,12.0,9269.658
20,10.0,12.0,10.0,12.0,9269.658824
21,11.0,11.0,11.0,12.0,9269.659645
22,11.0,11.0,11.0,12.0,9269.660426999999
23,11.0,11.0,11.0,12.0,9269.66121
24,11.0,11.0,11.0,12.0,9269.661992
25,11.0,11.0,11.0,12.0,9269.662773
26,11.0,11.0,11.0,12.0,9269.663559999999
27,11.0,11.0,11.0,12.0,9269.664345
28,11.0,11.0,11.0,12.0,9269.66512
29,11.0,11.0,11.0,12.0,9269.6659
30,11.0,12.0,11.0,12.0,9269.666678
31,11.0,11.0,11.0,12.0,9269.667496
32,11.0,11.0,11.0,12.0,9269.668345
33,11.0,11.0,11.0,12.0,9269.669188
34,11.0,11.0,11.0,12.0,9269.669987
35,11.0,11.0,11.0,12.0,9269.670764999999
36,10.0,11.0,10.0,12.0,9269.671607
37,11.0,11.0,11.0,12.0,9269.672423
38,11.0,11.0,11.0,12.0,9269.6732
39,11.0,11.0,11.0,12.0,9269.674009999999
40,11.0,12.0,11.0,12.0,9269.674815
41,11.0,11.0,11.0,12.0,9269.675605
42,11.0,11.0,11.0,12.0,9269.676384999999
43,11.0,11.0,11.0,12.0,9269.677162
44,11.0,11.0,11.0,12.0,9269.67794
45,11.0,11.0,11.0,12.0,9269.678779
46,11.0,11.0,11.0,12.0,9269.679602
