No.,Fitness,No. Wrong Cases,No. Wrong Classes,Jaccard,Runtime
0,43.0,47.0,44.0,92.574329
1,38.0,42.0,40.0,92.60173900000001
2,44.0,44.0,46.0,92.62868399999999
3,43.0,45.0,46.0,92.655046
4,44.0,47.0,46.0,92.68169499999999
5,41.0,44.0,42.0,92.707886
6,38.0,45.0,46.0,92.73413099999999
7,39.0,45.0,42.0,92.760325
8,41.0,42.0,43.0,92.78669300000001
9,37.0,44.0,44.0,92.812951
10,41.0,44.0,45.0,92.83943500000001
11,35.0,39.0,40.0,92.865556
12,43.0,44.0,45.0,92.892187
13,38.0,44.0,44.0,92.91918000000001
14,42.0,44.0,45.0,92.94592700000001
15,41.0,42.0,43.0,92.972261
16,43.0,45.0,43.0,92.998492
17,44.0,44.0,46.0,93.02515600000001
18,40.0,44.0,41.0,93.05133000000001
19,43.0,44.0,46.0,93.07739900000001
20,35.0,43.0,41.0,93.103927
21,44.0,47.0,45.0,93.13017099999999
22,42.0,45.0,47.0,93.15613200000001
23,41.0,45.0,45.0,93.182063
24,42.0,45.0,45.0,93.20871700000001
25,40.0,45.0,43.0,93.23468199999999
26,42.0,43.0,43.0,93.26049
27,43.0,45.0,46.0,93.28648799999999
28,40.0,42.0,46.0,93.31265200000001
29,42.0,46.0,45.0,93.33908600000001
30,39.0,41.0,42.0,93.36499599999999
31,44.0,46.0,44.0,93.39120500000001
32,43.0,43.0,45.0,93.417282
33,41.0,46.0,46.0,93.443334
34,40.0,47.0,44.0,93.469817
35,40.0,42.0,42.0,93.495789
36,39.0,44.0,42.0,93.52197899999999
37,41.0,43.0,45.0,93.548507
38,42.0,44.0,45.0,93.57441299999999
39,43.0,45.0,44.0,93.600293
40,42.0,43.0,42.0,93.62699800000001
41,41.0,43.0,44.0,93.65313499999999
42,42.0,45.0,44.0,93.67917700000001
43,38.0,42.0,40.0,93.70506
44,38.0,42.0,45.0,93.731357
45,38.0,41.0,42.0,93.757339
46,40.0,40.0,44.0,93.78312299999999
47,42.0,43.0,44.0,93.80903599999999
48,41.0,48.0,41.0,93.83528100000001
49,38.0,41.0,40.0,93.861107
