No.,Fitness,No. Wrong Cases,No. Wrong Classes,Jaccard,Runtime
0,40.0,33.0,40.0,42.0,11.550981
1,40.0,34.0,40.0,41.0,11.552655999999999
2,40.0,32.0,40.0,41.0,11.554314999999999
3,39.0,34.0,39.0,40.0,11.556007999999999
4,38.0,33.0,39.0,39.0,11.557692
5,40.0,32.0,40.0,41.0,11.559418999999998
6,39.0,32.0,40.0,40.0,11.561128
7,39.0,35.0,40.0,41.0,11.562828
8,39.0,32.0,39.0,40.0,11.564574
9,39.0,34.0,39.0,40.0,11.566308
10,39.0,35.0,40.0,41.0,11.568090999999999
11,38.0,33.0,40.0,39.0,11.569852999999998
12,38.0,34.0,39.0,39.0,11.571615999999999
13,39.0,34.0,40.0,40.0,11.573346
14,38.0,33.0,40.0,40.0,11.575012999999998
15,40.0,33.0,40.0,41.0,11.576735
16,39.0,32.0,40.0,40.0,11.578371999999998
17,37.0,34.0,39.0,38.0,11.580123999999998
18,37.0,32.0,37.0,38.0,11.581844
19,39.0,35.0,39.0,40.0,11.583558
20,40.0,35.0,40.0,41.0,11.585273
21,38.0,36.0,39.0,40.0,11.586862
22,39.0,33.0,40.0,41.0,11.588545
23,39.0,35.0,39.0,40.0,11.590133999999999
24,38.0,34.0,39.0,39.0,11.591756
25,38.0,32.0,38.0,40.0,11.593359
26,38.0,34.0,40.0,40.0,11.594942
27,39.0,32.0,40.0,40.0,11.596609
28,38.0,34.0,39.0,39.0,11.598302999999998
29,40.0,35.0,40.0,42.0,11.600010999999999
30,38.0,34.0,40.0,40.0,11.601682999999998
31,38.0,34.0,38.0,39.0,11.603282
32,39.0,34.0,40.0,40.0,11.604992
33,40.0,33.0,40.0,42.0,11.606624
34,39.0,34.0,40.0,40.0,11.608294
35,40.0,35.0,40.0,41.0,11.609946999999998
36,40.0,35.0,40.0,42.0,11.611560999999998
37,39.0,34.0,39.0,40.0,11.61329
38,39.0,32.0,39.0,40.0,11.614967
39,38.0,35.0,39.0,40.0,11.616623
40,38.0,34.0,39.0,39.0,11.618203000000001
41,40.0,34.0,40.0,41.0,11.619899
42,39.0,33.0,40.0,39.0,11.621500000000001
43,40.0,34.0,40.0,41.0,11.623062000000001
44,39.0,35.0,40.0,41.0,11.624745
45,39.0,33.0,40.0,40.0,11.626296
46,36.0,35.0,38.0,39.0,11.627921
47,38.0,35.0,40.0,40.0,11.62961
48,39.0,34.0,40.0,40.0,11.631291999999998
49,37.0,34.0,40.0,40.0,11.632904
50,38.0,34.0,40.0,40.0,11.634515999999998
51,39.0,34.0,40.0,40.0,11.636212999999998
52,39.0,33.0,39.0,40.0,11.637898
53,38.0,35.0,40.0,40.0,11.639494
54,39.0,32.0,39.0,40.0,11.641113
55,40.0,34.0,40.0,41.0,11.642653
56,37.0,33.0,38.0,37.0,11.644213
57,40.0,32.0,40.0,41.0,11.645758999999998
58,39.0,33.0,39.0,41.0,11.647427999999998
59,39.0,34.0,40.0,41.0,11.649082
60,40.0,35.0,40.0,41.0,11.650690999999998
61,38.0,34.0,39.0,40.0,11.652407
62,37.0,34.0,38.0,39.0,11.653994999999998
63,39.0,34.0,39.0,41.0,11.655686
64,39.0,34.0,40.0,40.0,11.657267999999998
65,39.0,35.0,40.0,41.0,11.658812000000001
66,39.0,32.0,40.0,40.0,11.660443999999998
67,40.0,35.0,40.0,42.0,11.661977999999998
68,40.0,32.0,40.0,41.0,11.670034999999999
69,39.0,32.0,40.0,41.0,11.672874
70,37.0,31.0,38.0,39.0,11.674629
71,39.0,32.0,39.0,40.0,11.676276999999999
72,38.0,34.0,39.0,40.0,11.677864
73,38.0,34.0,40.0,39.0,11.679448999999998
74,37.0,33.0,39.0,39.0,11.681075
75,38.0,35.0,39.0,40.0,11.682597999999999
76,39.0,35.0,40.0,42.0,11.684162
77,37.0,33.0,38.0,38.0,11.685697000000001
78,39.0,34.0,40.0,41.0,11.687242999999999
79,39.0,33.0,40.0,40.0,11.688785
80,38.0,33.0,40.0,40.0,11.69031
81,38.0,33.0,39.0,40.0,11.691837
82,38.0,32.0,39.0,39.0,11.693359000000001
83,39.0,32.0,40.0,40.0,11.694880999999999
84,40.0,34.0,40.0,42.0,11.696455999999998
85,39.0,34.0,40.0,40.0,11.698018000000001
86,37.0,34.0,39.0,39.0,11.699558
87,38.0,32.0,38.0,39.0,11.701080999999999
88,37.0,33.0,37.0,40.0,11.702597999999998
89,40.0,33.0,40.0,42.0,11.704134
90,39.0,32.0,40.0,40.0,11.705652999999998
91,39.0,35.0,39.0,40.0,11.707176
92,40.0,32.0,40.0,41.0,11.708735
93,40.0,33.0,40.0,41.0,11.710261
94,37.0,33.0,39.0,39.0,11.711787999999999
95,38.0,35.0,38.0,39.0,11.71333
96,39.0,34.0,40.0,42.0,11.714891999999999
97,38.0,35.0,39.0,39.0,11.71642
98,38.0,32.0,38.0,39.0,11.718008000000001
99,37.0,34.0,39.0,38.0,11.719552
100,39.0,34.0,40.0,40.0,11.721069
101,40.0,34.0,40.0,41.0,11.722612999999999
102,38.0,34.0,39.0,39.0,11.724152
103,38.0,32.0,38.0,39.0,11.725742
104,36.0,35.0,39.0,40.0,11.72727
105,39.0,36.0,39.0,41.0,11.728908
106,39.0,33.0,40.0,40.0,11.730515999999998
107,40.0,33.0,40.0,41.0,11.732053999999998
108,38.0,34.0,39.0,39.0,11.733578999999999
109,39.0,35.0,39.0,41.0,11.735097
110,38.0,35.0,39.0,39.0,11.736636999999998
111,39.0,34.0,40.0,40.0,11.738163
112,38.0,34.0,40.0,40.0,11.739684
113,38.0,35.0,39.0,40.0,11.741271000000001
114,40.0,35.0,40.0,42.0,11.742819
115,40.0,34.0,40.0,41.0,11.744346
116,40.0,34.0,40.0,41.0,11.745863
117,39.0,33.0,40.0,41.0,11.74745
118,40.0,35.0,40.0,42.0,11.748971999999998
119,38.0,33.0,39.0,40.0,11.750542
120,38.0,34.0,39.0,40.0,11.752084
121,39.0,35.0,40.0,41.0,11.753601
122,39.0,33.0,40.0,41.0,11.755285
123,37.0,32.0,40.0,39.0,11.756855999999999
124,39.0,31.0,39.0,40.0,11.758462999999999
125,39.0,35.0,40.0,40.0,11.760065
126,38.0,32.0,40.0,39.0,11.761693999999999
127,40.0,35.0,40.0,42.0,11.76334
128,39.0,35.0,40.0,41.0,11.764973999999999
129,38.0,33.0,39.0,40.0,11.766566999999998
130,38.0,34.0,39.0,39.0,11.768197999999998
131,38.0,33.0,39.0,41.0,11.769818
132,39.0,33.0,39.0,41.0,11.771424
133,37.0,35.0,38.0,40.0,11.773031
134,40.0,35.0,40.0,42.0,11.774650999999999
135,39.0,32.0,40.0,40.0,11.776298
136,38.0,32.0,40.0,40.0,11.777950999999998
137,39.0,34.0,40.0,40.0,11.779619
138,39.0,33.0,40.0,40.0,11.781271999999998
139,40.0,34.0,40.0,41.0,11.782916
140,38.0,35.0,39.0,41.0,11.784597999999999
141,39.0,35.0,40.0,41.0,11.786273999999999
142,38.0,34.0,39.0,40.0,11.787965
143,40.0,34.0,40.0,41.0,11.789642
144,38.0,35.0,40.0,40.0,11.791343000000001
145,38.0,34.0,38.0,39.0,11.793002999999999
146,39.0,34.0,39.0,41.0,11.794702999999998
147,38.0,36.0,39.0,40.0,11.796378999999998
148,37.0,32.0,39.0,39.0,11.798044999999998
149,39.0,33.0,39.0,41.0,11.799762000000001
150,39.0,34.0,40.0,40.0,11.801447
151,37.0,34.0,38.0,39.0,11.803148
152,38.0,32.0,39.0,40.0,11.804839000000001
153,38.0,36.0,40.0,40.0,11.806539999999998
154,40.0,35.0,40.0,41.0,11.808229
155,38.0,34.0,39.0,40.0,11.809895999999998
156,40.0,36.0,40.0,41.0,11.811568000000001
157,38.0,34.0,40.0,39.0,11.81325
158,40.0,32.0,40.0,41.0,11.814899999999998
159,36.0,34.0,38.0,38.0,11.816599
160,38.0,34.0,40.0,39.0,11.818269999999998
