No.,Fitness,No. Wrong Cases,No. Wrong Classes,Jaccard,Runtime
0,38.0,31.0,39.0,38.0,5.300117
1,35.0,33.0,38.0,38.0,5.301205999999999
2,37.0,33.0,38.0,38.0,5.302282999999999
3,38.0,34.0,39.0,40.0,5.303312
4,37.0,30.0,40.0,38.0,5.304295
5,38.0,31.0,38.0,40.0,5.305280999999999
6,38.0,35.0,39.0,41.0,5.30626
7,36.0,33.0,40.0,39.0,5.307243
8,37.0,32.0,38.0,38.0,5.3082259999999994
9,37.0,31.0,39.0,38.0,5.309205
10,39.0,33.0,39.0,40.0,5.310181999999999
11,36.0,32.0,37.0,37.0,5.311168
12,37.0,35.0,39.0,38.0,5.312237
13,37.0,33.0,39.0,39.0,5.313336999999999
14,37.0,34.0,38.0,39.0,5.314392
15,38.0,32.0,39.0,40.0,5.315453
16,36.0,32.0,40.0,38.0,5.316485
17,37.0,29.0,37.0,38.0,5.317465
18,38.0,34.0,40.0,39.0,5.318498
19,38.0,31.0,39.0,40.0,5.319566
20,36.0,34.0,37.0,38.0,5.320561999999999
21,38.0,31.0,39.0,40.0,5.321543
22,38.0,35.0,40.0,41.0,5.322528
23,36.0,30.0,38.0,38.0,5.323516999999999
24,38.0,31.0,38.0,39.0,5.324496999999999
25,36.0,35.0,37.0,39.0,5.325479999999999
26,35.0,31.0,38.0,37.0,5.326457999999999
27,37.0,31.0,39.0,38.0,5.327451
28,35.0,32.0,39.0,38.0,5.328432999999999
29,39.0,32.0,40.0,39.0,5.329525
30,36.0,33.0,39.0,38.0,5.330580999999999
31,38.0,34.0,38.0,39.0,5.331655
32,38.0,34.0,40.0,40.0,5.332677
33,38.0,32.0,38.0,39.0,5.333732999999999
34,38.0,33.0,39.0,40.0,5.334792
35,38.0,32.0,40.0,40.0,5.335796
36,38.0,33.0,38.0,38.0,5.336775999999999
37,37.0,35.0,38.0,39.0,5.337797999999999
38,36.0,32.0,38.0,39.0,5.338790999999999
39,38.0,31.0,40.0,39.0,5.339779
40,36.0,33.0,37.0,39.0,5.340757
41,36.0,35.0,37.0,39.0,5.341744
42,36.0,34.0,38.0,38.0,5.342715
43,38.0,34.0,38.0,39.0,5.343707
44,39.0,33.0,39.0,40.0,5.344683999999999
45,37.0,30.0,39.0,37.0,5.345661999999999
46,36.0,33.0,38.0,37.0,5.346753999999999
47,36.0,35.0,37.0,39.0,5.347814
48,39.0,32.0,40.0,41.0,5.348844
49,38.0,32.0,38.0,38.0,5.349826
50,36.0,34.0,36.0,39.0,5.350806
51,37.0,31.0,37.0,38.0,5.3517969999999995
52,37.0,33.0,38.0,39.0,5.352774
53,36.0,31.0,39.0,39.0,5.353831999999999
54,38.0,32.0,38.0,40.0,5.354875999999999
55,37.0,33.0,39.0,39.0,5.355855999999999
56,38.0,30.0,38.0,38.0,5.356833
57,37.0,33.0,38.0,38.0,5.357808
58,36.0,32.0,37.0,37.0,5.358789999999999
59,37.0,31.0,38.0,38.0,5.359781
60,38.0,35.0,38.0,41.0,5.3607569999999996
61,39.0,32.0,40.0,40.0,5.361735999999999
62,38.0,32.0,39.0,39.0,5.362826999999999
63,38.0,32.0,40.0,40.0,5.363895999999999
64,37.0,31.0,38.0,38.0,5.364917
65,39.0,32.0,39.0,40.0,5.365893999999999
66,36.0,34.0,37.0,39.0,5.366878
67,38.0,32.0,40.0,39.0,5.367867
68,37.0,34.0,39.0,38.0,5.368850999999999
69,37.0,33.0,37.0,39.0,5.369904999999999
70,35.0,32.0,37.0,36.0,5.370953
71,36.0,34.0,37.0,38.0,5.371945
72,37.0,32.0,38.0,39.0,5.372926999999999
73,36.0,32.0,37.0,38.0,5.373909999999999
74,38.0,32.0,38.0,40.0,5.374896
75,37.0,33.0,38.0,38.0,5.3759
76,37.0,34.0,38.0,39.0,5.376887
77,37.0,31.0,37.0,38.0,5.377865
78,37.0,31.0,38.0,39.0,5.378876
79,35.0,34.0,37.0,38.0,5.379959999999999
80,37.0,31.0,39.0,38.0,5.381008999999999
81,38.0,31.0,39.0,40.0,5.38204
82,39.0,31.0,40.0,40.0,5.383016
83,37.0,30.0,40.0,40.0,5.384072
84,37.0,35.0,39.0,40.0,5.385116
85,38.0,32.0,39.0,39.0,5.386161999999999
86,39.0,31.0,39.0,40.0,5.387217
87,37.0,30.0,38.0,37.0,5.388216
88,37.0,34.0,38.0,39.0,5.389199999999999
89,36.0,31.0,39.0,38.0,5.390200999999999
90,39.0,31.0,39.0,40.0,5.391216999999999
91,38.0,33.0,38.0,39.0,5.392197999999999
92,37.0,32.0,39.0,40.0,5.39317
93,36.0,34.0,38.0,38.0,5.394154
94,39.0,31.0,39.0,40.0,5.395128999999999
95,38.0,30.0,39.0,39.0,5.396220999999999
96,38.0,32.0,39.0,41.0,5.397278999999999
97,36.0,32.0,39.0,38.0,5.398296
98,37.0,33.0,39.0,38.0,5.399277
99,36.0,34.0,39.0,38.0,5.400373
100,35.0,32.0,37.0,37.0,5.401382
101,38.0,33.0,39.0,40.0,5.40241
102,36.0,31.0,40.0,37.0,5.4034949999999995
103,37.0,33.0,39.0,39.0,5.404525
104,38.0,32.0,39.0,39.0,5.405498
105,38.0,32.0,39.0,39.0,5.406471999999999
106,36.0,32.0,38.0,39.0,5.407465
107,36.0,35.0,38.0,38.0,5.408441999999999
108,38.0,31.0,38.0,40.0,5.409419
109,39.0,33.0,40.0,41.0,5.41039
110,37.0,32.0,40.0,39.0,5.411379
111,35.0,33.0,36.0,37.0,5.412391999999999
112,37.0,32.0,39.0,39.0,5.413461999999999
113,38.0,33.0,38.0,40.0,5.41451
114,35.0,31.0,36.0,38.0,5.415526
115,36.0,35.0,39.0,40.0,5.416509
116,38.0,34.0,39.0,39.0,5.417491
117,36.0,32.0,38.0,37.0,5.418467999999999
118,35.0,31.0,36.0,38.0,5.419530999999999
119,40.0,33.0,40.0,42.0,5.420584999999999
120,39.0,33.0,39.0,40.0,5.4215599999999995
121,37.0,32.0,38.0,37.0,5.422537999999999
122,37.0,30.0,38.0,37.0,5.423522
123,36.0,31.0,37.0,38.0,5.424505999999999
124,38.0,30.0,38.0,39.0,5.42548
125,36.0,31.0,37.0,38.0,5.426452999999999
126,37.0,32.0,38.0,39.0,5.427434
127,37.0,32.0,39.0,39.0,5.428443999999999
128,38.0,32.0,40.0,40.0,5.429518999999999
129,36.0,34.0,39.0,37.0,5.430567
130,37.0,33.0,39.0,39.0,5.431585999999999
131,36.0,33.0,38.0,39.0,5.432568
132,38.0,33.0,39.0,39.0,5.433627999999999
133,37.0,32.0,37.0,38.0,5.434659999999999
134,37.0,32.0,38.0,39.0,5.435647999999999
135,37.0,32.0,38.0,39.0,5.436627
136,37.0,35.0,39.0,40.0,5.437602999999999
137,37.0,33.0,37.0,39.0,5.438575
138,38.0,31.0,38.0,39.0,5.439563999999999
139,37.0,31.0,39.0,38.0,5.44054
140,39.0,33.0,39.0,39.0,5.441514999999999
141,38.0,33.0,40.0,39.0,5.442494999999999
142,37.0,33.0,37.0,38.0,5.443472999999999
143,38.0,32.0,40.0,40.0,5.444452
144,39.0,34.0,40.0,40.0,5.445421
145,39.0,32.0,39.0,39.0,5.446505
146,37.0,34.0,38.0,39.0,5.447561
147,37.0,35.0,37.0,39.0,5.448580999999999
148,35.0,33.0,37.0,38.0,5.449556999999999
149,40.0,31.0,40.0,41.0,5.450536
150,40.0,34.0,40.0,41.0,5.451547
151,36.0,32.0,37.0,38.0,5.452606999999999
152,37.0,32.0,38.0,39.0,5.453645999999999
153,35.0,35.0,37.0,38.0,5.454621999999999
154,36.0,31.0,37.0,37.0,5.455601
155,37.0,32.0,37.0,38.0,5.456574999999999
156,34.0,34.0,36.0,38.0,5.457552999999999
157,38.0,31.0,40.0,39.0,5.458527
158,36.0,34.0,38.0,38.0,5.459512999999999
