No.,Fitness,No. Wrong Cases,No. Wrong Classes,Jaccard,Runtime
0,421,87,457,426,11.944039000000002
1,431,89,462,434,11.945638
2,414,83,450,415,11.947274000000002
3,424,89,460,428,11.948901999999999
4,405,87,441,414,11.950495000000002
5,434,89,464,436,11.952157999999999
6,406,86,444,407,11.953828
7,409,88,438,413,11.955426000000001
8,426,88,460,429,11.957030000000001
9,414,86,457,418,11.958654000000001
10,429,87,460,429,11.960243
11,419,89,449,421,11.961825
12,420,93,452,425,11.963475
13,433,90,460,433,11.965069999999999
14,420,90,463,425,11.966669000000001
15,406,89,436,408,11.968307999999999
16,423,86,460,423,11.969903
17,417,86,458,418,11.971569
18,429,87,452,433,11.973250000000002
19,417,84,438,422,11.974836999999999
20,413,90,442,416,11.976431
21,415,96,455,421,11.978056
22,416,85,456,416,11.979649
23,425,88,459,427,11.981231
24,438,89,465,441,11.982852
25,420,88,451,424,11.984465000000002
26,418,89,456,424,11.986058000000002
27,418,90,457,423,11.987658999999999
28,432,90,453,434,11.989291
29,425,91,456,430,11.990892
30,427,86,463,427,11.992483000000002
31,425,85,450,427,11.994111000000002
32,411,86,449,415,11.99571
33,415,87,451,422,11.997299
34,424,89,448,426,11.999014
35,415,89,460,416,12.0006
36,414,86,447,418,12.002177000000001
37,421,85,452,423,12.003835
38,409,86,438,414,12.005441
39,413,89,438,419,12.007032
40,423,93,447,425,12.008643999999999
41,430,90,466,435,12.010247999999999
42,423,87,442,428,12.011837000000002
43,423,88,457,425,12.013444999999999
44,417,88,460,421,12.015108
45,421,85,452,422,12.016693000000002
46,417,88,444,420,12.018279999999999
47,422,88,461,425,12.019916
48,418,92,456,424,12.021504000000002
49,428,90,457,430,12.023102
50,414,87,442,415,12.024733
51,404,87,440,411,12.026328999999999
52,426,87,457,428,12.02791
53,412,85,450,414,12.029548
54,415,89,440,423,12.031146000000001
55,413,85,438,424,12.032737
56,426,88,459,427,12.034357000000002
57,409,88,460,411,12.035962
58,436,88,461,436,12.037548
59,413,86,452,419,12.039146
60,426,87,451,430,12.040782000000002
61,418,87,449,424,12.042378000000001
62,419,88,451,419,12.043972000000002
63,412,90,443,413,12.045712
64,426,86,459,427,12.047316
65,407,89,454,414,12.048938000000001
66,420,87,455,426,12.050582
67,408,86,448,411,12.052176999999999
68,420,84,448,421,12.053756000000002
69,411,86,453,413,12.055463999999999
70,415,88,459,423,12.057046000000001
71,415,88,453,419,12.058639999999999
72,424,88,456,428,12.060276
73,419,82,447,424,12.061872
74,432,89,466,435,12.063473
75,428,89,454,428,12.065139
76,432,88,461,434,12.066795
77,417,91,444,425,12.06838
78,424,89,462,428,12.06996
79,429,86,462,433,12.071601
80,420,87,457,424,12.073188
81,413,85,445,414,12.074782
82,404,83,430,411,12.076416
83,405,88,445,406,12.077995
84,429,86,457,432,12.079597999999999
85,432,87,460,436,12.081245000000001
86,428,85,458,433,12.082846000000002
87,419,89,454,425,12.084435000000001
88,415,83,443,419,12.086062
89,425,89,462,428,12.087659
90,409,88,438,414,12.089245
91,421,88,462,428,12.090871000000002
92,425,84,455,430,12.092485000000002
93,414,88,448,417,12.094076
94,434,86,466,434,12.095668000000002
95,418,90,441,419,12.097299999999999
96,419,88,452,426,12.098948000000002
97,430,88,453,434,12.100543
98,429,90,455,432,12.102172999999999
99,410,87,450,415,12.103761
100,425,89,457,430,12.105341000000001
101,430,88,457,435,12.107177000000002
102,426,86,452,432,12.108767000000002
103,427,86,462,430,12.110355
104,414,88,440,419,12.111994000000001
105,409,85,443,411,12.113574999999999
106,422,91,453,426,12.11517
107,416,86,455,424,12.116794
108,430,86,455,432,12.11839
109,426,91,460,433,12.119982000000002
110,418,87,445,424,12.121605
111,429,88,453,431,12.123221
112,420,88,446,424,12.124815
113,423,88,455,426,12.126405
114,414,90,446,416,12.128038000000002
115,407,90,445,412,12.129628000000002
116,435,88,462,439,12.131229
117,405,85,441,413,12.132861
118,423,88,452,427,12.134461
119,418,85,447,423,12.136048
120,419,89,448,420,12.137671
121,412,89,449,417,12.139315000000002
122,424,85,453,428,12.140956000000001
123,423,88,445,427,12.142595000000002
124,417,88,443,421,12.144217
125,423,88,449,432,12.145802999999999
126,404,90,448,410,12.147542
127,422,88,459,426,12.14917
128,417,88,445,423,12.150768999999999
129,415,90,442,418,12.152379999999999
130,417,88,447,418,12.153978
131,444,87,462,444,12.155576000000002
132,419,86,446,421,12.157171
133,420,86,454,426,12.158855
134,420,90,461,424,12.160445999999999
135,407,87,439,410,12.162032000000002
136,429,88,458,434,12.163676
137,419,88,457,423,12.165272
138,431,88,461,434,12.166925
