No.,Fitness,No. Wrong Cases,No. Wrong Classes,Jaccard,Runtime
0,12.0,12.0,12.0,12.0,13645.038011
1,12.0,12.0,12.0,12.0,13645.03899
2,11.0,12.0,12.0,12.0,13645.039955
3,12.0,12.0,12.0,12.0,13645.040917
4,12.0,12.0,12.0,12.0,13645.04191
5,12.0,12.0,12.0,12.0,13645.042959
6,12.0,12.0,12.0,12.0,13645.043925
7,12.0,12.0,12.0,12.0,13645.044886
8,12.0,12.0,12.0,12.0,13645.045845
9,12.0,12.0,12.0,12.0,13645.046805
10,12.0,11.0,12.0,12.0,13645.047761
11,12.0,12.0,12.0,12.0,13645.048730999999
12,12.0,12.0,12.0,12.0,13645.049743
13,12.0,12.0,12.0,12.0,13645.05079
14,12.0,12.0,12.0,12.0,13645.051750999999
15,12.0,12.0,12.0,12.0,13645.052722
16,12.0,12.0,12.0,12.0,13645.053679
17,12.0,12.0,12.0,12.0,13645.054639
18,12.0,12.0,12.0,12.0,13645.055594
19,12.0,11.0,12.0,12.0,13645.056564
20,12.0,11.0,12.0,12.0,13645.057566
21,12.0,12.0,12.0,12.0,13645.058601
22,12.0,12.0,12.0,12.0,13645.059571
23,12.0,12.0,12.0,12.0,13645.060534
24,12.0,12.0,12.0,12.0,13645.0615
25,12.0,12.0,12.0,12.0,13645.062461
26,12.0,12.0,12.0,12.0,13645.063419
27,12.0,12.0,12.0,12.0,13645.064393999999
28,12.0,12.0,12.0,12.0,13645.065372
29,12.0,12.0,12.0,12.0,13645.066379
30,12.0,11.0,12.0,12.0,13645.067358
31,12.0,12.0,12.0,12.0,13645.068325
32,12.0,12.0,12.0,12.0,13645.069287
33,12.0,12.0,12.0,12.0,13645.070246
34,12.0,11.0,12.0,12.0,13645.071264
35,12.0,12.0,12.0,12.0,13645.07223
36,12.0,12.0,12.0,12.0,13645.073186
37,12.0,12.0,12.0,12.0,13645.074195
38,12.0,12.0,12.0,12.0,13645.075182999999
39,12.0,12.0,12.0,12.0,13645.076146
40,12.0,12.0,12.0,12.0,13645.077103
41,12.0,12.0,12.0,12.0,13645.078066
42,12.0,12.0,12.0,12.0,13645.079022
43,12.0,11.0,12.0,12.0,13645.079975999999
44,12.0,11.0,12.0,12.0,13645.080995
45,12.0,12.0,12.0,12.0,13645.082067
46,12.0,12.0,12.0,12.0,13645.083057
47,12.0,12.0,12.0,12.0,13645.084012
48,12.0,11.0,12.0,12.0,13645.084976
49,12.0,12.0,12.0,12.0,13645.085942
50,12.0,12.0,12.0,12.0,13645.086906
51,12.0,12.0,12.0,12.0,13645.087867
52,12.0,12.0,12.0,12.0,13645.088837
53,12.0,12.0,12.0,12.0,13645.089859
54,12.0,12.0,12.0,12.0,13645.09093
55,12.0,12.0,12.0,12.0,13645.091886
56,12.0,12.0,12.0,12.0,13645.092849
57,12.0,12.0,12.0,12.0,13645.093848999999
58,12.0,12.0,12.0,12.0,13645.094808
59,12.0,12.0,12.0,12.0,13645.095773
60,12.0,12.0,12.0,12.0,13645.096744
61,12.0,12.0,12.0,12.0,13645.097732
62,12.0,12.0,12.0,12.0,13645.098745
63,12.0,12.0,12.0,12.0,13645.099705
64,12.0,12.0,12.0,12.0,13645.100706
65,12.0,12.0,12.0,12.0,13645.101711
66,12.0,12.0,12.0,12.0,13645.102695
67,12.0,12.0,12.0,12.0,13645.103696
68,12.0,12.0,12.0,12.0,13645.104726
69,12.0,12.0,12.0,12.0,13645.10577
70,12.0,12.0,12.0,12.0,13645.106796
71,12.0,12.0,12.0,12.0,13645.107794
72,12.0,12.0,12.0,12.0,13645.108763
73,12.0,12.0,12.0,12.0,13645.109724
74,12.0,12.0,12.0,12.0,13645.110714
75,12.0,12.0,12.0,12.0,13645.111727
76,12.0,12.0,12.0,12.0,13645.112739
77,12.0,12.0,12.0,12.0,13645.113763
78,12.0,12.0,12.0,12.0,13645.114765
79,12.0,12.0,12.0,12.0,13645.115738
80,12.0,12.0,12.0,12.0,13645.116700999999
81,12.0,12.0,12.0,12.0,13645.117662
82,12.0,12.0,12.0,12.0,13645.11862
83,12.0,12.0,12.0,12.0,13645.119576
84,12.0,12.0,12.0,12.0,13645.120542999999
85,12.0,12.0,12.0,12.0,13645.12157
