No.,Fitness,No. Wrong Cases,No. Wrong Classes,Jaccard,Runtime
0,0.0,33.0,0.0,33.0,12.474245999999997
1,0.0,34.0,0.0,34.0,12.476329
2,1.0,34.0,2.0,34.0,12.478386999999998
3,1.0,31.0,1.0,32.0,12.480447999999999
4,0.0,33.0,0.0,33.0,12.482474999999997
5,3.0,35.0,3.0,35.0,12.484545999999998
6,0.0,33.0,0.0,33.0,12.486598999999998
7,0.0,34.0,0.0,34.0,12.488637999999998
8,1.0,30.0,3.0,31.0,12.490686999999998
9,0.0,33.0,0.0,33.0,12.492715999999998
10,1.0,32.0,2.0,33.0,12.494768999999998
11,0.0,31.0,2.0,31.0,12.496818999999999
12,0.0,34.0,2.0,34.0,12.498853
13,0.0,33.0,0.0,33.0,12.500891
14,0.0,35.0,3.0,35.0,12.502914999999998
15,0.0,32.0,1.0,32.0,12.504970999999998
16,0.0,32.0,0.0,32.0,12.507019
17,0.0,34.0,0.0,34.0,12.509065
18,0.0,33.0,0.0,33.0,12.511123999999999
19,0.0,34.0,0.0,34.0,12.513151999999998
20,2.0,33.0,2.0,34.0,12.515206
21,1.0,31.0,1.0,31.0,12.517229
22,0.0,35.0,0.0,35.0,12.519267
23,0.0,34.0,0.0,34.0,12.521327
24,0.0,31.0,0.0,31.0,12.523394
25,0.0,33.0,0.0,33.0,12.525444
26,0.0,34.0,0.0,34.0,12.527476
27,0.0,34.0,0.0,34.0,12.529529999999998
28,1.0,33.0,1.0,33.0,12.531571
29,0.0,33.0,0.0,33.0,12.533622999999999
30,0.0,34.0,0.0,34.0,12.535682999999999
31,1.0,33.0,1.0,33.0,12.537711999999999
32,0.0,34.0,0.0,34.0,12.539781999999999
33,0.0,33.0,0.0,33.0,12.541813999999999
34,0.0,33.0,0.0,33.0,12.543868
35,0.0,32.0,0.0,32.0,12.545946999999998
36,0.0,33.0,0.0,33.0,12.547964999999998
37,0.0,33.0,1.0,33.0,12.550041999999998
38,0.0,33.0,0.0,33.0,12.552076
39,1.0,33.0,1.0,33.0,12.554127999999999
40,0.0,32.0,0.0,32.0,12.556201999999999
41,2.0,32.0,3.0,32.0,12.558246999999998
42,0.0,32.0,0.0,32.0,12.560521999999999
43,1.0,31.0,1.0,32.0,12.562573
44,0.0,35.0,3.0,35.0,12.564612999999998
45,1.0,32.0,1.0,33.0,12.566682999999998
46,0.0,34.0,0.0,34.0,12.568732999999998
47,0.0,33.0,0.0,33.0,12.570774999999998
48,0.0,34.0,1.0,34.0,12.572817999999998
49,0.0,33.0,2.0,33.0,12.575095999999998
50,0.0,35.0,0.0,35.0,12.577157999999997
51,0.0,33.0,1.0,33.0,12.57921
52,0.0,32.0,0.0,32.0,12.581292999999999
53,1.0,33.0,1.0,33.0,12.583368999999998
54,0.0,35.0,0.0,35.0,12.585431999999997
55,0.0,32.0,1.0,32.0,12.587481
56,0.0,32.0,0.0,32.0,12.589502
57,1.0,35.0,2.0,35.0,12.591560999999999
58,0.0,32.0,0.0,32.0,12.593605999999998
59,0.0,34.0,1.0,34.0,12.595685999999997
60,0.0,32.0,2.0,32.0,12.597726999999999
61,0.0,32.0,1.0,32.0,12.599779999999999
62,1.0,32.0,3.0,32.0,12.601824999999998
63,0.0,32.0,1.0,32.0,12.603859
64,0.0,36.0,0.0,36.0,12.605915
65,0.0,35.0,1.0,35.0,12.607979
66,0.0,36.0,1.0,36.0,12.610001999999998
67,0.0,32.0,1.0,32.0,12.612036
68,0.0,35.0,2.0,35.0,12.614055999999998
69,0.0,34.0,0.0,34.0,12.616119999999999
70,3.0,33.0,3.0,33.0,12.618178999999998
71,2.0,32.0,3.0,32.0,12.620227999999997
72,0.0,32.0,0.0,32.0,12.622276
73,2.0,35.0,2.0,36.0,12.624316999999998
74,0.0,30.0,0.0,30.0,12.626342999999999
75,0.0,36.0,1.0,36.0,12.628422
76,0.0,33.0,0.0,33.0,12.63046
77,0.0,37.0,0.0,37.0,12.632537
78,1.0,31.0,2.0,31.0,12.634578999999999
79,2.0,32.0,2.0,33.0,12.636624999999999
80,0.0,32.0,0.0,32.0,12.638682
81,0.0,33.0,0.0,33.0,12.640751999999999
82,0.0,32.0,0.0,32.0,12.64282
83,1.0,35.0,1.0,35.0,12.644867999999999
84,0.0,34.0,0.0,34.0,12.64695
85,0.0,35.0,0.0,35.0,12.649006999999997
86,2.0,33.0,2.0,35.0,12.651035999999998
87,0.0,32.0,1.0,32.0,12.653103999999999
88,0.0,36.0,1.0,36.0,12.655127999999998
89,2.0,33.0,3.0,33.0,12.657193
90,1.0,33.0,1.0,33.0,12.659258999999999
91,0.0,34.0,2.0,34.0,12.661317
92,0.0,35.0,0.0,35.0,12.663376999999997
93,0.0,34.0,0.0,34.0,12.665416
94,0.0,32.0,0.0,32.0,12.667465999999997
95,0.0,33.0,0.0,33.0,12.669532
96,1.0,34.0,1.0,34.0,12.671581
97,0.0,34.0,0.0,34.0,12.673638
98,2.0,33.0,2.0,33.0,12.675877
99,1.0,33.0,1.0,34.0,12.678044
100,2.0,33.0,2.0,33.0,12.680266
101,0.0,31.0,0.0,31.0,12.682471
102,1.0,34.0,1.0,35.0,12.684664999999999
103,0.0,34.0,0.0,34.0,12.686855999999999
104,1.0,33.0,3.0,33.0,12.689045999999998
105,0.0,31.0,1.0,31.0,12.691243
106,0.0,35.0,0.0,35.0,12.693510999999997
107,0.0,33.0,0.0,33.0,12.695715999999997
108,1.0,34.0,1.0,34.0,12.697914999999998
109,1.0,33.0,1.0,34.0,12.700111
110,0.0,33.0,0.0,33.0,12.702306999999998
111,0.0,33.0,1.0,33.0,12.704501999999998
112,0.0,32.0,0.0,32.0,12.706698
