No.,Fitness,No. Wrong Cases,No. Wrong Classes,Jaccard,Runtime
0,0.0,29.0,0.0,29.0,5.037268999999999
1,0.0,29.0,0.0,29.0,5.038535
2,0.0,29.0,0.0,29.0,5.039673
3,0.0,30.0,0.0,30.0,5.040759
4,0.0,29.0,0.0,29.0,5.041835999999999
5,0.0,33.0,0.0,33.0,5.0429319999999995
6,0.0,34.0,0.0,34.0,5.044011
7,0.0,28.0,0.0,28.0,5.045079
8,0.0,29.0,2.0,29.0,5.0461730000000005
9,0.0,28.0,0.0,28.0,5.047270999999999
10,0.0,32.0,0.0,32.0,5.0483839999999995
11,0.0,28.0,2.0,28.0,5.049509
12,0.0,30.0,0.0,30.0,5.050579
13,0.0,32.0,0.0,32.0,5.0516440000000005
14,0.0,31.0,0.0,31.0,5.0527109999999995
15,0.0,30.0,0.0,30.0,5.053785
16,0.0,28.0,0.0,28.0,5.054861
17,0.0,28.0,0.0,28.0,5.055946999999999
18,0.0,26.0,0.0,26.0,5.057019999999999
19,0.0,28.0,0.0,28.0,5.058103
20,0.0,30.0,0.0,30.0,5.059190999999999
21,0.0,29.0,0.0,29.0,5.06027
22,0.0,27.0,0.0,27.0,5.061352
23,0.0,30.0,0.0,30.0,5.062435999999999
24,0.0,29.0,0.0,29.0,5.063512
25,0.0,28.0,0.0,28.0,5.064614
26,0.0,28.0,0.0,28.0,5.065708
27,0.0,27.0,0.0,27.0,5.066778
28,0.0,30.0,0.0,30.0,5.067846
29,0.0,30.0,0.0,30.0,5.068915999999999
30,0.0,30.0,0.0,30.0,5.069997
31,0.0,28.0,0.0,28.0,5.071075999999999
32,0.0,29.0,0.0,29.0,5.072161
33,0.0,32.0,0.0,32.0,5.073246
34,0.0,30.0,1.0,30.0,5.074317
35,0.0,30.0,0.0,30.0,5.075418999999999
36,0.0,30.0,0.0,30.0,5.076498999999999
37,0.0,28.0,0.0,28.0,5.077578
38,1.0,29.0,1.0,29.0,5.078670999999999
39,0.0,28.0,0.0,28.0,5.079755999999999
40,0.0,29.0,0.0,29.0,5.080841
41,0.0,29.0,0.0,29.0,5.081934999999999
