No.,Fitness,No. Wrong Cases,No. Wrong Classes,Jaccard,Runtime
0,88.0,76.0,95.0,99.0,14.746523000000002
1,81.0,72.0,87.0,97.0,14.748627999999998
2,77.0,74.0,89.0,95.0,14.750832
3,79.0,75.0,91.0,96.0,14.752958999999999
4,83.0,74.0,87.0,99.0,14.755038
5,80.0,70.0,90.0,94.0,14.757098999999998
6,84.0,69.0,89.0,95.0,14.759255000000001
7,84.0,78.0,91.0,98.0,14.761411
8,85.0,72.0,91.0,96.0,14.763585
9,83.0,73.0,87.0,98.0,14.765713
10,88.0,70.0,91.0,100.0,14.76778
11,83.0,73.0,91.0,94.0,14.769834000000001
12,82.0,72.0,89.0,96.0,14.771942000000001
13,82.0,74.0,91.0,93.0,14.774029
14,83.0,70.0,89.0,93.0,14.77623
15,81.0,68.0,94.0,91.0,14.778326999999999
16,87.0,75.0,89.0,98.0,14.780377
17,86.0,68.0,92.0,96.0,14.782532999999999
18,81.0,71.0,92.0,93.0,14.784640000000001
19,81.0,74.0,89.0,95.0,14.786696000000001
20,87.0,70.0,91.0,94.0,14.788746999999999
21,81.0,76.0,90.0,97.0,14.790799999999999
22,86.0,67.0,93.0,94.0,14.792969999999999
23,85.0,76.0,92.0,98.0,14.7951
24,83.0,80.0,95.0,101.0,14.79715
25,84.0,74.0,96.0,98.0,14.799356000000001
26,85.0,72.0,89.0,97.0,14.801415
27,87.0,73.0,93.0,98.0,14.803481
28,83.0,71.0,92.0,94.0,14.805525999999999
29,81.0,75.0,86.0,96.0,14.807583
30,81.0,76.0,91.0,95.0,14.809788
31,85.0,71.0,94.0,99.0,14.811877999999998
32,82.0,77.0,89.0,98.0,14.814100000000002
33,80.0,71.0,90.0,94.0,14.816166999999998
34,83.0,72.0,92.0,94.0,14.818211
35,85.0,72.0,97.0,96.0,14.820265999999998
36,84.0,73.0,92.0,97.0,14.822325999999999
37,86.0,74.0,91.0,95.0,14.824375000000002
38,86.0,72.0,91.0,94.0,14.826573000000002
39,81.0,77.0,91.0,97.0,14.828677999999998
40,82.0,75.0,87.0,99.0,14.830736
41,80.0,75.0,88.0,93.0,14.832935999999998
42,86.0,71.0,95.0,96.0,14.834992999999999
43,82.0,67.0,90.0,92.0,14.837044
44,85.0,73.0,93.0,99.0,14.839107
45,83.0,68.0,95.0,96.0,14.841211
46,85.0,71.0,94.0,97.0,14.843424
47,86.0,74.0,91.0,99.0,14.845476
48,84.0,67.0,92.0,96.0,14.847797000000002
49,85.0,76.0,92.0,96.0,14.849869
50,79.0,74.0,87.0,96.0,14.851923000000001
51,84.0,66.0,92.0,96.0,14.853985
52,82.0,77.0,92.0,97.0,14.856036000000001
53,81.0,72.0,91.0,97.0,14.858099000000001
54,78.0,78.0,86.0,95.0,14.860325000000001
55,79.0,70.0,88.0,95.0,14.862478000000001
56,84.0,75.0,93.0,97.0,14.864716
57,82.0,76.0,89.0,96.0,14.86678
58,81.0,78.0,85.0,98.0,14.868830999999998
59,79.0,70.0,89.0,94.0,14.870890999999999
60,83.0,75.0,94.0,99.0,14.873050000000001
61,82.0,72.0,96.0,94.0,14.875198
62,83.0,70.0,92.0,95.0,14.877366
63,81.0,68.0,89.0,94.0,14.879503000000001
64,86.0,70.0,92.0,96.0,14.881607
65,86.0,72.0,92.0,98.0,14.883764000000001
66,81.0,73.0,89.0,97.0,14.88582
67,83.0,75.0,91.0,96.0,14.887868
68,86.0,73.0,92.0,96.0,14.889926999999998
69,84.0,68.0,91.0,94.0,14.892045999999999
70,84.0,71.0,95.0,95.0,14.894250000000001
71,80.0,72.0,89.0,96.0,14.896386999999999
72,83.0,71.0,88.0,96.0,14.898615000000001
73,81.0,71.0,92.0,97.0,14.900709
74,80.0,70.0,86.0,93.0,14.902869
75,85.0,73.0,92.0,93.0,14.905109999999999
76,80.0,70.0,94.0,93.0,14.907335999999999
77,81.0,74.0,89.0,96.0,14.909569
78,86.0,71.0,90.0,96.0,14.911754
79,88.0,74.0,95.0,98.0,14.913927
80,80.0,69.0,87.0,94.0,14.916078
81,82.0,71.0,89.0,97.0,14.918159999999999
82,83.0,70.0,91.0,94.0,14.920235
83,84.0,74.0,91.0,96.0,14.922489
84,86.0,69.0,90.0,96.0,14.924545
85,85.0,76.0,92.0,98.0,14.926772999999999
86,86.0,72.0,91.0,97.0,14.92889
87,85.0,72.0,90.0,94.0,14.931018
88,83.0,74.0,91.0,97.0,14.933174
89,80.0,77.0,93.0,98.0,14.935243999999999
90,83.0,73.0,88.0,94.0,14.937305
91,83.0,74.0,90.0,97.0,14.939365
92,81.0,72.0,91.0,97.0,14.941488999999999
93,85.0,75.0,92.0,96.0,14.943689000000001
94,86.0,76.0,93.0,100.0,14.945772
95,83.0,77.0,89.0,94.0,14.948003000000002
96,81.0,69.0,87.0,94.0,14.950207
97,88.0,74.0,93.0,100.0,14.952259
98,81.0,72.0,95.0,92.0,14.954351
99,83.0,74.0,94.0,96.0,14.956470999999999
100,89.0,72.0,91.0,98.0,14.958588
101,81.0,72.0,91.0,92.0,14.960786
102,80.0,69.0,89.0,96.0,14.962966
103,82.0,75.0,90.0,93.0,14.965171
104,88.0,75.0,96.0,99.0,14.967260000000001
105,88.0,74.0,92.0,98.0,14.969302999999998
106,86.0,74.0,89.0,93.0,14.971380000000002
107,82.0,78.0,91.0,99.0,14.973439999999998
108,81.0,70.0,88.0,92.0,14.975606999999998
109,83.0,70.0,90.0,98.0,14.977746000000002
110,78.0,72.0,87.0,94.0,14.979807
111,82.0,71.0,86.0,95.0,14.98192
112,83.0,70.0,92.0,94.0,14.984050000000002
113,85.0,79.0,91.0,99.0,14.986108
114,83.0,69.0,92.0,94.0,14.988151
115,86.0,70.0,91.0,96.0,14.990205000000001
116,83.0,71.0,90.0,92.0,14.992333
117,87.0,72.0,90.0,96.0,14.994503
118,85.0,69.0,90.0,96.0,14.996557999999999
119,89.0,74.0,96.0,102.0,14.998771
120,85.0,77.0,90.0,96.0,15.000822000000001
121,88.0,69.0,95.0,98.0,15.002947
122,87.0,71.0,92.0,96.0,15.005002
123,83.0,74.0,89.0,95.0,15.007052
124,79.0,75.0,90.0,98.0,15.009237
125,84.0,72.0,95.0,97.0,15.011367000000002
126,84.0,73.0,91.0,96.0,15.013412
127,81.0,75.0,89.0,98.0,15.015628000000001
128,85.0,72.0,95.0,96.0,15.017670999999998
129,83.0,75.0,91.0,96.0,15.019733
130,83.0,70.0,90.0,95.0,15.021775
131,82.0,73.0,91.0,96.0,15.023822000000001
132,83.0,71.0,93.0,96.0,15.025984
133,84.0,79.0,88.0,98.0,15.028125999999999
134,81.0,75.0,91.0,97.0,15.03018
135,83.0,71.0,92.0,94.0,15.032305
136,82.0,70.0,87.0,95.0,15.0344
137,81.0,72.0,89.0,95.0,15.036451999999999
138,79.0,73.0,89.0,94.0,15.038511999999999
139,88.0,71.0,92.0,98.0,15.040562
140,84.0,69.0,90.0,96.0,15.042769999999999
141,82.0,71.0,89.0,94.0,15.044856999999999
142,83.0,79.0,92.0,96.0,15.047016000000001
143,82.0,79.0,89.0,98.0,15.049097000000002
144,83.0,68.0,91.0,92.0,15.051338
145,86.0,70.0,92.0,97.0,15.053462999999999
146,84.0,72.0,92.0,94.0,15.055546999999999
147,86.0,74.0,91.0,97.0,15.057635
148,82.0,72.0,92.0,92.0,15.059878
149,79.0,73.0,85.0,90.0,15.062084
150,82.0,73.0,88.0,95.0,15.064262000000001
151,84.0,66.0,90.0,94.0,15.066472
152,80.0,73.0,92.0,93.0,15.068767
153,87.0,70.0,96.0,101.0,15.070991999999999
154,86.0,75.0,92.0,98.0,15.073146
155,86.0,72.0,91.0,98.0,15.075368
156,79.0,72.0,86.0,93.0,15.077679000000002
157,82.0,74.0,87.0,94.0,15.079948
158,87.0,72.0,89.0,92.0,15.082175999999999
159,82.0,72.0,88.0,96.0,15.084460000000002
160,86.0,73.0,92.0,97.0,15.086756
