No.,Fitness,No. Wrong Cases,No. Wrong Classes,Jaccard,Runtime
0,140.0,156.0,155.0,104.156868
1,139.0,153.0,148.0,104.180742
2,139.0,158.0,152.0,104.203563
3,142.0,157.0,157.0,104.22596399999999
4,145.0,158.0,156.0,104.24859599999999
5,142.0,154.0,155.0,104.271936
6,138.0,152.0,155.0,104.294535
7,139.0,150.0,149.0,104.316966
8,137.0,152.0,149.0,104.34001599999999
9,137.0,153.0,148.0,104.363171
10,136.0,150.0,144.0,104.385806
11,137.0,155.0,155.0,104.408061
12,139.0,155.0,152.0,104.430776
13,139.0,151.0,147.0,104.454264
14,132.0,148.0,142.0,104.476897
15,130.0,151.0,148.0,104.499374
16,139.0,150.0,151.0,104.521722
17,134.0,155.0,151.0,104.544175
18,139.0,154.0,155.0,104.566493
19,139.0,152.0,150.0,104.59004399999999
20,136.0,156.0,145.0,104.61311599999999
21,132.0,151.0,145.0,104.635637
22,139.0,152.0,148.0,104.65884
23,143.0,152.0,154.0,104.681185
24,137.0,146.0,151.0,104.703428
25,141.0,155.0,151.0,104.726997
26,137.0,150.0,150.0,104.749979
27,138.0,156.0,150.0,104.772605
28,139.0,151.0,149.0,104.795024
29,131.0,148.0,145.0,104.817335
30,141.0,155.0,155.0,104.83994299999999
31,146.0,156.0,152.0,104.862883
32,135.0,150.0,147.0,104.885418
33,140.0,154.0,150.0,104.90777899999999
34,136.0,150.0,149.0,104.930067
35,141.0,154.0,154.0,104.95266199999999
36,139.0,153.0,151.0,104.97506299999999
37,135.0,152.0,157.0,104.99748699999999
38,135.0,150.0,150.0,105.02223099999999
39,131.0,152.0,152.0,105.044893
40,144.0,155.0,157.0,105.067706
41,139.0,153.0,153.0,105.090063
42,136.0,155.0,150.0,105.112481
43,139.0,152.0,150.0,105.135684
44,137.0,156.0,151.0,105.15886499999999
45,134.0,155.0,148.0,105.181739
46,136.0,150.0,150.0,105.204276
47,140.0,149.0,153.0,105.227122
48,142.0,157.0,152.0,105.250281
49,135.0,154.0,149.0,105.274537
50,141.0,157.0,153.0,105.29986
51,136.0,151.0,149.0,105.323013
52,143.0,154.0,152.0,105.345654
53,136.0,151.0,147.0,105.36803499999999
54,135.0,148.0,149.0,105.390507
55,136.0,154.0,147.0,105.41336299999999
56,141.0,152.0,155.0,105.43588299999999
57,134.0,156.0,145.0,105.45855499999999
58,131.0,145.0,149.0,105.481061
59,135.0,153.0,147.0,105.503579
60,137.0,153.0,148.0,105.52650799999999
61,134.0,151.0,147.0,105.549212
62,137.0,151.0,154.0,105.571781
63,138.0,156.0,149.0,105.59512
64,134.0,154.0,147.0,105.617981
65,138.0,157.0,150.0,105.640766
66,142.0,153.0,150.0,105.663324
67,134.0,153.0,146.0,105.686244
68,140.0,155.0,148.0,105.7088
69,137.0,153.0,155.0,105.73146
70,143.0,156.0,154.0,105.75418599999999
71,134.0,149.0,151.0,105.776506
72,137.0,154.0,148.0,105.79946
73,132.0,146.0,150.0,105.82211699999999
74,133.0,151.0,150.0,105.84459799999999
75,137.0,148.0,155.0,105.867262
76,136.0,151.0,150.0,105.889699
77,137.0,153.0,155.0,105.911999
78,136.0,153.0,149.0,105.934198
79,137.0,157.0,151.0,105.956865
80,136.0,153.0,149.0,105.979675
81,136.0,152.0,154.0,106.00229399999999
82,141.0,153.0,149.0,106.02502199999999
83,134.0,148.0,145.0,106.047558
84,138.0,157.0,149.0,106.070262
85,139.0,151.0,150.0,106.092883
86,131.0,151.0,152.0,106.115376
87,133.0,154.0,151.0,106.137847
88,140.0,153.0,152.0,106.160658
89,140.0,155.0,155.0,106.184005
90,136.0,154.0,151.0,106.20676499999999
91,138.0,154.0,152.0,106.229034
92,139.0,153.0,152.0,106.251644
93,137.0,149.0,148.0,106.275125
94,142.0,157.0,156.0,106.297977
