No.,Fitness,No. Wrong Cases,No. Wrong Classes,Jaccard,Runtime
0,1.0,1.0,1.0,36.477432
1,1.0,1.0,1.0,36.491988000000006
2,1.0,1.0,1.0,36.505926
3,1.0,1.0,1.0,36.519148
4,1.0,1.0,1.0,36.532271
5,1.0,1.0,1.0,36.545929
6,1.0,1.0,1.0,36.559158000000004
7,1.0,1.0,1.0,36.572401000000006
8,1.0,1.0,1.0,36.585711
9,1.0,1.0,1.0,36.598958
10,1.0,1.0,1.0,36.611938
11,1.0,1.0,1.0,36.625111000000004
12,1.0,1.0,1.0,36.638302
13,1.0,1.0,1.0,36.651496
14,1.0,1.0,1.0,36.664495
15,1.0,1.0,1.0,36.677396
16,1.0,1.0,1.0,36.690497
17,1.0,1.0,1.0,36.703333
18,1.0,1.0,1.0,36.716191
19,1.0,1.0,1.0,36.729216
20,1.0,1.0,1.0,36.742297
21,1.0,1.0,1.0,36.755281000000004
22,1.0,1.0,1.0,36.768123
23,1.0,1.0,1.0,36.781078
24,1.0,1.0,1.0,36.794049
25,1.0,1.0,1.0,36.806808000000004
26,1.0,1.0,1.0,36.819702
27,1.0,1.0,1.0,36.832686
28,1.0,1.0,1.0,36.84601
29,1.0,1.0,1.0,36.859660000000005
30,1.0,1.0,1.0,36.873112000000006
31,1.0,1.0,1.0,36.886315
32,1.0,1.0,1.0,36.899533000000005
33,1.0,1.0,1.0,36.912437000000004
34,1.0,1.0,1.0,36.925409
35,1.0,1.0,1.0,36.938451
36,1.0,1.0,1.0,36.951879000000005
37,1.0,1.0,1.0,36.965273
38,1.0,1.0,1.0,36.978652000000004
39,1.0,1.0,1.0,36.991762
40,1.0,1.0,1.0,37.005104
41,1.0,1.0,1.0,37.017923
42,1.0,1.0,1.0,37.031018
43,1.0,1.0,1.0,37.044017000000004
44,1.0,1.0,1.0,37.057469000000005
45,1.0,1.0,1.0,37.070738000000006
46,1.0,1.0,1.0,37.083822000000005
47,1.0,1.0,1.0,37.096717000000005
48,1.0,1.0,1.0,37.109806000000006
49,1.0,1.0,1.0,37.122785
50,1.0,1.0,1.0,37.135619000000005
51,1.0,1.0,1.0,37.148634
52,1.0,1.0,1.0,37.161556000000004
53,1.0,1.0,1.0,37.174511
54,1.0,1.0,1.0,37.187515000000005
55,1.0,1.0,1.0,37.200557
56,1.0,1.0,1.0,37.213716000000005
57,1.0,1.0,1.0,37.2269
58,1.0,1.0,1.0,37.240001
59,1.0,1.0,1.0,37.252985
60,1.0,1.0,1.0,37.26585
61,1.0,1.0,1.0,37.278984
62,1.0,1.0,1.0,37.291946
63,1.0,1.0,1.0,37.3049
64,1.0,1.0,1.0,37.317975000000004
