fitness,num_div,each_div,coverage
lsa,1,800,0.7833333333333333
lsa,1,800,0.6666666666666666
lsa,1,800,0.55
lsa,1,800,0.5666666666666667
lsa,1,800,0.5166666666666667
lsa,1,800,0.5333333333333333
lsa,1,800,0.6833333333333333
lsa,1,800,0.8
lsa,1,800,0.5666666666666667
lsa,1,800,0.5
lsa,1,800,0.65
lsa,1,800,0.6166666666666667
lsa,1,800,0.65
lsa,1,800,0.55
lsa,1,800,0.6166666666666667
lsa,1,800,0.6166666666666667
lsa,1,800,0.7
lsa,1,800,0.48333333333333334
lsa,1,800,0.6
lsa,1,800,0.6
lsa,1,800,0.5666666666666667
lsa,1,800,0.5833333333333334
lsa,1,800,0.65
lsa,1,800,0.5666666666666667
lsa,1,800,0.8
lsa,1,800,0.6833333333333333
lsa,1,800,0.8
lsa,1,800,0.6166666666666667
lsa,1,800,0.6833333333333333
lsa,1,800,0.7833333333333333
lsa,2,400,0.75
lsa,2,400,0.6333333333333333
lsa,2,400,0.6166666666666667
lsa,2,400,0.65
lsa,2,400,0.65
lsa,2,400,0.7833333333333333
lsa,2,400,0.6
lsa,2,400,0.6166666666666667
lsa,2,400,0.5666666666666667
lsa,2,400,0.6333333333333333
lsa,2,400,0.6666666666666666
lsa,2,400,0.55
lsa,2,400,0.4666666666666667
lsa,2,400,0.6333333333333333
lsa,2,400,0.7833333333333333
lsa,2,400,0.65
lsa,2,400,0.7666666666666667
lsa,2,400,0.5833333333333334
lsa,2,400,0.6
lsa,2,400,0.7
lsa,2,400,0.5833333333333334
lsa,2,400,0.7833333333333333
lsa,2,400,0.6333333333333333
lsa,2,400,0.5666666666666667
lsa,2,400,0.6166666666666667
lsa,2,400,0.65
lsa,2,400,0.6833333333333333
lsa,2,400,0.6333333333333333
lsa,2,400,0.6
lsa,2,400,0.5833333333333334
lsa,3,266,0.7166666666666667
lsa,3,266,0.6166666666666667
lsa,3,266,0.7666666666666667
lsa,3,266,0.6333333333333333
lsa,3,266,0.5833333333333334
lsa,3,266,0.6166666666666667
lsa,3,266,0.6666666666666666
lsa,3,266,0.6166666666666667
lsa,3,266,0.7666666666666667
lsa,3,266,0.5833333333333334
lsa,3,266,0.7166666666666667
lsa,3,266,0.6333333333333333
lsa,3,266,0.6
lsa,3,266,0.6166666666666667
lsa,3,266,0.6166666666666667
lsa,3,266,0.5833333333333334
lsa,3,266,0.65
lsa,3,266,0.7833333333333333
lsa,3,266,0.6166666666666667
lsa,3,266,0.6333333333333333
lsa,3,266,0.7833333333333333
lsa,3,266,0.8333333333333334
lsa,3,266,0.5666666666666667
lsa,3,266,0.6166666666666667
lsa,3,266,0.7
lsa,3,266,0.55
lsa,3,266,0.8333333333333334
lsa,3,266,0.6333333333333333
lsa,3,266,0.6
lsa,3,266,0.7666666666666667
lsa,4,200,0.6666666666666666
lsa,4,200,0.65
lsa,4,200,0.6
lsa,4,200,0.7
lsa,4,200,0.75
lsa,4,200,0.55
lsa,4,200,0.7
lsa,4,200,0.7
lsa,4,200,0.7833333333333333
lsa,4,200,0.65
lsa,4,200,0.75
lsa,4,200,0.75
lsa,4,200,0.6666666666666666
lsa,4,200,0.6166666666666667
lsa,4,200,0.7333333333333333
lsa,4,200,0.7333333333333333
lsa,4,200,0.7333333333333333
lsa,4,200,0.6333333333333333
lsa,4,200,0.7
lsa,4,200,0.6
lsa,4,200,0.7666666666666667
lsa,4,200,0.6
lsa,4,200,0.6833333333333333
lsa,4,200,0.7166666666666667
lsa,4,200,0.7833333333333333
lsa,4,200,0.6166666666666667
lsa,4,200,0.6833333333333333
lsa,4,200,0.75
lsa,4,200,0.5833333333333334
lsa,4,200,0.5833333333333334
lsa,5,160,0.6166666666666667
lsa,5,160,0.7833333333333333
lsa,5,160,0.7833333333333333
lsa,5,160,0.7666666666666667
lsa,5,160,0.6833333333333333
lsa,5,160,0.65
lsa,5,160,0.6666666666666666
lsa,5,160,0.6166666666666667
lsa,5,160,0.65
lsa,5,160,0.6666666666666666
lsa,5,160,0.6666666666666666
lsa,5,160,0.6833333333333333
lsa,5,160,0.75
lsa,5,160,0.7333333333333333
lsa,5,160,0.6166666666666667
lsa,5,160,0.6666666666666666
lsa,5,160,0.7
lsa,5,160,0.6166666666666667
lsa,5,160,0.65
lsa,5,160,0.7833333333333333
lsa,5,160,0.7666666666666667
lsa,5,160,0.7333333333333333
lsa,5,160,0.7166666666666667
lsa,5,160,0.7333333333333333
lsa,5,160,0.6666666666666666
lsa,5,160,0.75
lsa,5,160,0.8
lsa,5,160,0.6333333333333333
lsa,5,160,0.7666666666666667
lsa,5,160,0.6666666666666666
lsa,6,133,0.65
lsa,6,133,0.7666666666666667
lsa,6,133,0.6833333333333333
lsa,6,133,0.7333333333333333
lsa,6,133,0.6
lsa,6,133,0.7
lsa,6,133,0.7833333333333333
lsa,6,133,0.6166666666666667
lsa,6,133,0.6166666666666667
lsa,6,133,0.7666666666666667
lsa,6,133,0.6
lsa,6,133,0.7833333333333333
lsa,6,133,0.6833333333333333
lsa,6,133,0.6
lsa,6,133,0.7
lsa,6,133,0.7333333333333333
lsa,6,133,0.7
lsa,6,133,0.6666666666666666
lsa,6,133,0.6833333333333333
lsa,6,133,0.5666666666666667
lsa,6,133,0.6
lsa,6,133,0.7666666666666667
lsa,6,133,0.6666666666666666
lsa,6,133,0.6833333333333333
lsa,6,133,0.7833333333333333
lsa,6,133,0.6166666666666667
lsa,6,133,0.6166666666666667
lsa,6,133,0.5666666666666667
lsa,6,133,0.6833333333333333
lsa,6,133,0.7333333333333333
lsa,7,114,0.65
lsa,7,114,0.7833333333333333
lsa,7,114,0.6833333333333333
lsa,7,114,0.6333333333333333
lsa,7,114,0.7333333333333333
lsa,7,114,0.6333333333333333
lsa,7,114,0.6333333333333333
lsa,7,114,0.6666666666666666
lsa,7,114,0.7666666666666667
lsa,7,114,0.6833333333333333
lsa,7,114,0.7
lsa,7,114,0.6166666666666667
lsa,7,114,0.6166666666666667
lsa,7,114,0.7166666666666667
lsa,7,114,0.7833333333333333
lsa,7,114,0.75
lsa,7,114,0.7166666666666667
lsa,7,114,0.6166666666666667
lsa,7,114,0.7
lsa,7,114,0.65
lsa,7,114,0.6833333333333333
lsa,7,114,0.7
lsa,7,114,0.6166666666666667
lsa,7,114,0.75
lsa,7,114,0.7666666666666667
lsa,7,114,0.7666666666666667
lsa,7,114,0.6666666666666666
lsa,7,114,0.5833333333333334
lsa,7,114,0.6333333333333333
lsa,7,114,0.8
lsa,8,100,0.75
lsa,8,100,0.6166666666666667
lsa,8,100,0.8
lsa,8,100,0.8166666666666667
lsa,8,100,0.75
lsa,8,100,0.7833333333333333
lsa,8,100,0.75
lsa,8,100,0.5333333333333333
lsa,8,100,0.75
lsa,8,100,0.7333333333333333
lsa,8,100,0.5333333333333333
lsa,8,100,0.65
lsa,8,100,0.7833333333333333
lsa,8,100,0.6666666666666666
lsa,8,100,0.7
lsa,8,100,0.7666666666666667
lsa,8,100,0.8
lsa,8,100,0.7
lsa,8,100,0.7
lsa,8,100,0.7
lsa,8,100,0.6833333333333333
lsa,8,100,0.7166666666666667
lsa,8,100,0.6833333333333333
lsa,8,100,0.7
lsa,8,100,0.7333333333333333
lsa,8,100,0.7166666666666667
lsa,8,100,0.6
lsa,8,100,0.7666666666666667
lsa,8,100,0.7666666666666667
lsa,8,100,0.5666666666666667
lsa,9,89,0.6666666666666666
lsa,9,89,0.65
lsa,9,89,0.65
lsa,9,89,0.7
lsa,9,89,0.7
lsa,9,89,0.75
lsa,9,89,0.7333333333333333
lsa,9,89,0.75
lsa,9,89,0.7
lsa,9,89,0.7166666666666667
lsa,9,89,0.7333333333333333
lsa,9,89,0.6833333333333333
lsa,9,89,0.75
lsa,9,89,0.7833333333333333
lsa,9,89,0.7
lsa,9,89,0.7666666666666667
lsa,9,89,0.7333333333333333
lsa,9,89,0.7333333333333333
lsa,9,89,0.7166666666666667
lsa,9,89,0.7666666666666667
lsa,9,89,0.6833333333333333
lsa,9,89,0.75
lsa,9,89,0.6833333333333333
lsa,9,89,0.7333333333333333
lsa,9,89,0.7
lsa,9,89,0.75
lsa,9,89,0.6
lsa,9,89,0.8
lsa,9,89,0.6333333333333333
lsa,9,89,0.6833333333333333
lsa,10,80,0.7166666666666667
lsa,10,80,0.7166666666666667
lsa,10,80,0.65
lsa,10,80,0.65
lsa,10,80,0.7666666666666667
lsa,10,80,0.6666666666666666
lsa,10,80,0.75
lsa,10,80,0.7
lsa,10,80,0.6833333333333333
lsa,10,80,0.7166666666666667
lsa,10,80,0.7666666666666667
lsa,10,80,0.7833333333333333
lsa,10,80,0.7833333333333333
lsa,10,80,0.6666666666666666
lsa,10,80,0.75
lsa,10,80,0.7833333333333333
lsa,10,80,0.7333333333333333
lsa,10,80,0.7
lsa,10,80,0.7833333333333333
lsa,10,80,0.75
lsa,10,80,0.7333333333333333
lsa,10,80,0.7666666666666667
lsa,10,80,0.7166666666666667
lsa,10,80,0.7333333333333333
lsa,10,80,0.65
lsa,10,80,0.6833333333333333
lsa,10,80,0.7166666666666667
lsa,10,80,0.7166666666666667
lsa,10,80,0.75
lsa,10,80,0.75
